,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
12370,1608,2019-01-10,25,Sapato Liso,2,368,736,Shopping Barra
12371,1608,2019-01-10,25,Sunga Listrado,2,114,228,Shopping Barra
12372,1637,2019-01-10,25,Camisa Gola V Estampa,1,118,118,Shopping Barra
12373,1637,2019-01-10,25,Bermuda Listrado,2,163,326,Shopping Barra
12374,1638,2019-01-10,25,Short Xadrez,2,100,200,Shopping Barra
12375,1638,2019-01-10,25,Short Xadrez,4,100,400,Shopping Barra
12376,1638,2019-01-10,25,Meia Linho,1,78,78,Shopping Barra
12377,1642,2019-01-10,25,Cinto Liso,3,209,627,Shopping Barra
12378,1642,2019-01-10,25,Relógio Listrado,2,218,436,Shopping Barra
12379,1664,2019-01-10,25,Mochila,2,270,540,Shopping Barra
12380,1664,2019-01-10,25,Short Linho,1,133,133,Shopping Barra
12381,1673,2019-01-10,25,Calça Xadrez,4,185,740,Shopping Barra
12382,1673,2019-01-10,25,Sapato Liso,1,368,368,Shopping Barra
12383,1686,2019-01-11,25,Camiseta Estampa,2,196,392,Shopping Barra
12384,1694,2019-01-11,25,Bermuda,4,150,600,Shopping Barra
12385,1694,2019-01-11,25,Camisa Gola V Linho,2,145,290,Shopping Barra
12386,1694,2019-01-11,25,Camiseta Listrado,2,197,394,Shopping Barra
12387,1715,2019-01-11,25,Bermuda Listrado,2,163,326,Shopping Barra
12388,1715,2019-01-11,25,Chinelo Liso,4,71,284,Shopping Barra
12389,1753,2019-01-11,25,Short Estampa,1,96,96,Shopping Barra
12390,1755,2019-01-11,25,Casaco Estampa,2,256,512,Shopping Barra
12391,1755,2019-01-11,25,Cinto Linho,1,248,248,Shopping Barra
12392,1755,2019-01-11,25,Cinto Liso,5,209,1045,Shopping Barra
12393,1774,2019-01-11,25,Cueca Linho,1,93,93,Shopping Barra
12394,1774,2019-01-11,25,Sunga Xadrez,2,116,232,Shopping Barra
12395,1777,2019-01-11,25,Camiseta Liso,1,187,187,Shopping Barra
12396,1777,2019-01-11,25,Short Estampa,1,96,96,Shopping Barra
12397,1813,2019-01-11,25,Meia,3,30,90,Shopping Barra
12398,1826,2019-01-11,25,Mochila Linho,1,311,311,Shopping Barra
12399,1826,2019-01-11,25,Tênis Xadrez,3,259,777,Shopping Barra
12400,1838,2019-01-11,25,Camisa Xadrez,1,105,105,Shopping Barra
12401,1838,2019-01-11,25,Sapato Xadrez,2,368,736,Shopping Barra
12402,1926,2019-01-12,25,Cueca Estampa,3,66,198,Shopping Barra
12403,1962,2019-01-12,25,Gorro Estampa,1,93,93,Shopping Barra
12404,1980,2019-01-12,25,Mochila Listrado,2,275,550,Shopping Barra
12405,2022,2019-01-12,25,Sapato Liso,1,368,368,Shopping Barra
12406,2023,2019-01-12,25,Cinto,5,200,1000,Shopping Barra
12407,2030,2019-01-12,25,Polo Xadrez,1,142,142,Shopping Barra
12408,2071,2019-01-12,25,Chinelo,1,60,60,Shopping Barra
12409,2112,2019-01-13,25,Sunga Estampa,1,120,120,Shopping Barra
12410,2112,2019-01-13,25,Camisa Xadrez,2,105,210,Shopping Barra
12411,2141,2019-01-13,25,Cueca Linho,5,93,465,Shopping Barra
12412,2214,2019-01-13,25,Cueca Listrado,1,67,67,Shopping Barra
12413,2214,2019-01-13,25,Relógio Listrado,2,218,436,Shopping Barra
12414,2214,2019-01-13,25,Camiseta Estampa,1,196,196,Shopping Barra
12415,2321,2019-01-14,25,Camisa Estampa,1,113,113,Shopping Barra
12416,2357,2019-01-14,25,Cueca Estampa,4,66,264,Shopping Barra
12417,2375,2019-01-14,25,Calça Xadrez,3,185,555,Shopping Barra
12418,2375,2019-01-14,25,Camisa Xadrez,2,105,210,Shopping Barra
12419,2400,2019-01-14,25,Gorro Estampa,1,93,93,Shopping Barra
12420,2400,2019-01-14,25,Cinto,3,200,600,Shopping Barra
12421,2453,2019-01-14,25,Casaco,5,250,1250,Shopping Barra
12422,2482,2019-01-14,25,Relógio Listrado,2,218,436,Shopping Barra
12423,2490,2019-01-15,25,Mochila Xadrez,1,283,283,Shopping Barra
12424,2490,2019-01-15,25,Bermuda Xadrez,2,155,310,Shopping Barra
12425,2490,2019-01-15,25,Short,3,90,270,Shopping Barra
12426,2494,2019-01-15,25,Casaco Linho,3,299,897,Shopping Barra
12427,2494,2019-01-15,25,Short Liso,3,108,324,Shopping Barra
12428,2494,2019-01-15,25,Calça Liso,4,190,760,Shopping Barra
12429,2517,2019-01-15,25,Camisa Estampa,3,113,339,Shopping Barra
12430,2538,2019-01-15,25,Gorro Linho,1,124,124,Shopping Barra
12431,2538,2019-01-15,25,Camisa Gola V Xadrez,1,107,107,Shopping Barra
12432,2546,2019-01-15,25,Short Liso,3,108,324,Shopping Barra
12433,2546,2019-01-15,25,Sunga Liso,1,114,114,Shopping Barra
12434,2551,2019-01-15,25,Bermuda Listrado,1,163,163,Shopping Barra
12435,2551,2019-01-15,25,Sunga Liso,5,114,570,Shopping Barra
12436,2551,2019-01-15,25,Sunga Estampa,2,120,240,Shopping Barra
12437,2574,2019-01-15,25,Terno Estampa,1,706,706,Shopping Barra
12438,2578,2019-01-15,25,Sapato Listrado,5,363,1815,Shopping Barra
12439,2609,2019-01-15,25,Sapato Estampa,3,358,1074,Shopping Barra
12440,2611,2019-01-15,25,Sapato Xadrez,1,368,368,Shopping Barra
12441,2662,2019-01-15,25,Meia Liso,4,38,152,Shopping Barra
12442,2673,2019-01-15,25,Mochila Liso,3,276,828,Shopping Barra
12443,2731,2019-01-16,25,Bermuda Listrado,2,163,326,Shopping Barra
12444,2749,2019-01-16,25,Cinto Estampa,2,209,418,Shopping Barra
12445,2749,2019-01-16,25,Polo Listrado,2,149,298,Shopping Barra
12446,2749,2019-01-16,25,Short Liso,1,108,108,Shopping Barra
12447,2761,2019-01-16,25,Gorro Listrado,3,97,291,Shopping Barra
12448,2761,2019-01-16,25,Relógio,1,200,200,Shopping Barra
12449,2771,2019-01-16,25,Camisa Xadrez,2,105,210,Shopping Barra
12450,2771,2019-01-16,25,Camisa Xadrez,2,105,210,Shopping Barra
12451,2771,2019-01-16,25,Gorro Listrado,1,97,97,Shopping Barra
12452,2795,2019-01-16,25,Polo Xadrez,1,142,142,Shopping Barra
12453,2795,2019-01-16,25,Chinelo Xadrez,2,66,132,Shopping Barra
12454,2795,2019-01-16,25,Casaco Estampa,1,256,256,Shopping Barra
12455,2815,2019-01-16,25,Chinelo Estampa,1,74,74,Shopping Barra
12456,2817,2019-01-16,25,Camiseta Estampa,2,196,392,Shopping Barra
12457,2817,2019-01-16,25,Calça,5,170,850,Shopping Barra
12458,2971,2019-01-17,25,Relógio Estampa,3,219,657,Shopping Barra
12459,2971,2019-01-17,25,Terno,2,700,1400,Shopping Barra
12460,2979,2019-01-17,25,Polo Liso,1,137,137,Shopping Barra
12461,2979,2019-01-17,25,Cinto Linho,5,248,1240,Shopping Barra
12462,2979,2019-01-17,25,Gorro Listrado,1,97,97,Shopping Barra
12463,2979,2019-01-17,25,Mochila Listrado,5,275,1375,Shopping Barra
12464,2996,2019-01-17,25,Mochila,1,270,270,Shopping Barra
12465,3000,2019-01-17,25,Camisa Gola V,1,100,100,Shopping Barra
12466,3036,2019-01-17,25,Calça Estampa,3,177,531,Shopping Barra
12467,3081,2019-01-18,25,Relógio Estampa,2,219,438,Shopping Barra
12468,3081,2019-01-18,25,Pulseira Listrado,3,79,237,Shopping Barra
12469,3158,2019-01-18,25,Relógio,3,200,600,Shopping Barra
12470,3158,2019-01-18,25,Relógio Linho,5,240,1200,Shopping Barra
12471,3171,2019-01-18,25,Camisa Listrado,1,108,108,Shopping Barra
12472,3174,2019-01-18,25,Polo Estampa,3,138,414,Shopping Barra
12473,3174,2019-01-18,25,Bermuda Linho,5,195,975,Shopping Barra
12474,3182,2019-01-18,25,Mochila Linho,2,311,622,Shopping Barra
12475,3210,2019-01-18,25,Tênis Linho,2,294,588,Shopping Barra
12476,3216,2019-01-18,25,Tênis Linho,2,294,588,Shopping Barra
12477,3255,2019-01-18,25,Gorro Listrado,3,97,291,Shopping Barra
12478,3264,2019-01-18,25,Sapato Liso,1,368,368,Shopping Barra
12479,3285,2019-01-19,25,Bermuda Liso,1,157,157,Shopping Barra
12480,3285,2019-01-19,25,Bermuda Linho,1,195,195,Shopping Barra
12481,3285,2019-01-19,25,Cinto Linho,3,248,744,Shopping Barra
12482,3385,2019-01-19,25,Polo Listrado,3,149,447,Shopping Barra
12483,3397,2019-01-19,25,Chinelo Linho,1,105,105,Shopping Barra
12484,3427,2019-01-19,25,Mochila,4,270,1080,Shopping Barra
12485,3427,2019-01-19,25,Pulseira Listrado,2,79,158,Shopping Barra
12486,3449,2019-01-19,25,Polo Xadrez,1,142,142,Shopping Barra
12487,3449,2019-01-19,25,Short,2,90,180,Shopping Barra
12488,3465,2019-01-19,25,Gorro Estampa,1,93,93,Shopping Barra
12489,3465,2019-01-19,25,Cueca Estampa,5,66,330,Shopping Barra
12490,3469,2019-01-20,25,Camiseta Liso,2,187,374,Shopping Barra
12491,3469,2019-01-20,25,Bermuda Estampa,2,169,338,Shopping Barra
12492,3488,2019-01-20,25,Polo Xadrez,2,142,284,Shopping Barra
12493,3515,2019-01-20,25,Chinelo,1,60,60,Shopping Barra
12494,3544,2019-01-20,25,Camisa Gola V Listrado,2,116,232,Shopping Barra
12495,3544,2019-01-20,25,Polo Xadrez,2,142,284,Shopping Barra
12496,3571,2019-01-20,25,Bermuda Listrado,1,163,163,Shopping Barra
12497,3593,2019-01-20,25,Terno,2,700,1400,Shopping Barra
12498,3593,2019-01-20,25,Camisa Liso,2,105,210,Shopping Barra
12499,3637,2019-01-20,25,Gorro Linho,3,124,372,Shopping Barra
12500,3637,2019-01-20,25,Polo Linho,2,176,352,Shopping Barra
12501,3637,2019-01-20,25,Sunga Linho,3,149,447,Shopping Barra
12502,3641,2019-01-20,25,Short Listrado,3,102,306,Shopping Barra
12503,3670,2019-01-21,25,Short Listrado,1,102,102,Shopping Barra
12504,3670,2019-01-21,25,Mochila,1,270,270,Shopping Barra
12505,3670,2019-01-21,25,Camiseta Xadrez,2,200,400,Shopping Barra
12506,3670,2019-01-21,25,Meia,4,30,120,Shopping Barra
12507,3705,2019-01-21,25,Cueca Listrado,2,67,134,Shopping Barra
12508,3705,2019-01-21,25,Meia Xadrez,4,41,164,Shopping Barra
12509,3705,2019-01-21,25,Meia Listrado,1,37,37,Shopping Barra
12510,3705,2019-01-21,25,Tênis Linho,3,294,882,Shopping Barra
12511,3705,2019-01-21,25,Calça Liso,2,190,380,Shopping Barra
12512,3705,2019-01-21,25,Pulseira Estampa,2,87,174,Shopping Barra
12513,3724,2019-01-21,25,Mochila,3,270,810,Shopping Barra
12514,3792,2019-01-21,25,Short Estampa,4,96,384,Shopping Barra
12515,3810,2019-01-21,25,Pulseira Xadrez,2,87,174,Shopping Barra
12516,3810,2019-01-21,25,Gorro Estampa,4,93,372,Shopping Barra
12517,3832,2019-01-21,25,Polo,3,130,390,Shopping Barra
12518,3832,2019-01-21,25,Relógio Xadrez,1,214,214,Shopping Barra
12519,3832,2019-01-21,25,Camiseta Liso,2,187,374,Shopping Barra
12520,3852,2019-01-22,25,Short Estampa,1,96,96,Shopping Barra
12521,3852,2019-01-22,25,Camisa Gola V Linho,4,145,580,Shopping Barra
12522,3852,2019-01-22,25,Camisa Gola V Xadrez,5,107,535,Shopping Barra
12523,3852,2019-01-22,25,Tênis Linho,1,294,294,Shopping Barra
12524,3859,2019-01-22,25,Pulseira Liso,1,87,87,Shopping Barra
12525,3888,2019-01-22,25,Camisa Xadrez,1,105,105,Shopping Barra
12526,3888,2019-01-22,25,Polo,1,130,130,Shopping Barra
12527,3914,2019-01-22,25,Meia Linho,1,78,78,Shopping Barra
12528,3958,2019-01-22,25,Camisa Gola V Liso,1,118,118,Shopping Barra
12529,3958,2019-01-22,25,Bermuda Liso,1,157,157,Shopping Barra
12530,3958,2019-01-22,25,Sapato Listrado,4,363,1452,Shopping Barra
12531,3987,2019-01-22,25,Sunga Xadrez,1,116,116,Shopping Barra
12532,4012,2019-01-22,25,Camiseta Xadrez,2,200,400,Shopping Barra
12533,4012,2019-01-22,25,Cinto Liso,1,209,209,Shopping Barra
12534,4014,2019-01-22,25,Short Xadrez,1,100,100,Shopping Barra
12535,4014,2019-01-22,25,Mochila Liso,1,276,276,Shopping Barra
12536,4138,2019-01-23,25,Pulseira Listrado,1,79,79,Shopping Barra
12537,4148,2019-01-23,25,Pulseira Liso,2,87,174,Shopping Barra
12538,4148,2019-01-23,25,Casaco Xadrez,3,259,777,Shopping Barra
12539,4209,2019-01-23,25,Sapato Linho,1,391,391,Shopping Barra
12540,4214,2019-01-23,25,Gorro Linho,1,124,124,Shopping Barra
12541,4223,2019-01-23,25,Mochila Listrado,1,275,275,Shopping Barra
12542,4276,2019-01-24,25,Casaco Estampa,5,256,1280,Shopping Barra
12543,4299,2019-01-24,25,Camiseta Xadrez,2,200,400,Shopping Barra
12544,4324,2019-01-24,25,Tênis Listrado,1,262,262,Shopping Barra
12545,4328,2019-01-24,25,Sapato Liso,2,368,736,Shopping Barra
12546,4342,2019-01-24,25,Polo Listrado,1,149,149,Shopping Barra
12547,4380,2019-01-24,25,Relógio Estampa,4,219,876,Shopping Barra
12548,4380,2019-01-24,25,Sunga Linho,1,149,149,Shopping Barra
12549,4517,2019-01-25,25,Bermuda Xadrez,3,155,465,Shopping Barra
12550,4538,2019-01-25,25,Sapato Linho,1,391,391,Shopping Barra
12551,4538,2019-01-25,25,Sapato Estampa,3,358,1074,Shopping Barra
12552,4545,2019-01-25,25,Cueca,1,50,50,Shopping Barra
12553,4545,2019-01-25,25,Relógio Estampa,1,219,219,Shopping Barra
12554,4545,2019-01-25,25,Sunga Estampa,1,120,120,Shopping Barra
12555,4599,2019-01-25,25,Camiseta Liso,4,187,748,Shopping Barra
12556,4607,2019-01-26,25,Cinto Liso,1,209,209,Shopping Barra
12557,4623,2019-01-26,25,Mochila,2,270,540,Shopping Barra
12558,4623,2019-01-26,25,Short Linho,2,133,266,Shopping Barra
12559,4628,2019-01-26,25,Terno Estampa,5,706,3530,Shopping Barra
12560,4663,2019-01-26,25,Cueca Listrado,2,67,134,Shopping Barra
12561,4663,2019-01-26,25,Relógio Liso,1,216,216,Shopping Barra
12562,4678,2019-01-26,25,Polo Estampa,4,138,552,Shopping Barra
12563,4710,2019-01-26,25,Bermuda Linho,4,195,780,Shopping Barra
12564,4710,2019-01-26,25,Polo Estampa,1,138,138,Shopping Barra
12565,4886,2019-01-27,25,Meia Linho,2,78,156,Shopping Barra
12566,4886,2019-01-27,25,Tênis Xadrez,1,259,259,Shopping Barra
12567,4913,2019-01-27,25,Camiseta Listrado,3,197,591,Shopping Barra
12568,4913,2019-01-27,25,Sapato,2,350,700,Shopping Barra
12569,4932,2019-01-27,25,Pulseira Xadrez,1,87,87,Shopping Barra
12570,4932,2019-01-27,25,Camiseta,2,180,360,Shopping Barra
12571,5002,2019-01-27,25,Bermuda Linho,2,195,390,Shopping Barra
12572,5008,2019-01-27,25,Mochila Xadrez,1,283,283,Shopping Barra
12573,5010,2019-01-28,25,Chinelo Listrado,1,73,73,Shopping Barra
12574,5017,2019-01-28,25,Gorro,4,80,320,Shopping Barra
12575,5017,2019-01-28,25,Camiseta Liso,1,187,187,Shopping Barra
12576,5017,2019-01-28,25,Tênis Xadrez,1,259,259,Shopping Barra
12577,5017,2019-01-28,25,Camisa Estampa,3,113,339,Shopping Barra
12578,5017,2019-01-28,25,Meia Listrado,2,37,74,Shopping Barra
12579,5080,2019-01-28,25,Tênis Xadrez,2,259,518,Shopping Barra
12580,5196,2019-01-29,25,Sunga Liso,2,114,228,Shopping Barra
12581,5196,2019-01-29,25,Bermuda Linho,1,195,195,Shopping Barra
12582,5304,2019-01-29,25,Relógio Linho,1,240,240,Shopping Barra
12583,5323,2019-01-29,25,Bermuda Listrado,3,163,489,Shopping Barra
12584,5323,2019-01-29,25,Cinto Linho,5,248,1240,Shopping Barra
12585,5323,2019-01-29,25,Gorro Estampa,2,93,186,Shopping Barra
12586,5323,2019-01-29,25,Camiseta Listrado,5,197,985,Shopping Barra
12587,5326,2019-01-29,25,Cinto,5,200,1000,Shopping Barra
12588,5326,2019-01-29,25,Sapato Estampa,3,358,1074,Shopping Barra
12589,5330,2019-01-29,25,Camisa Gola V Liso,1,118,118,Shopping Barra
12590,5334,2019-01-29,25,Tênis Estampa,1,256,256,Shopping Barra
12591,5350,2019-01-29,25,Terno Xadrez,1,709,709,Shopping Barra
12592,5361,2019-01-29,25,Polo,5,130,650,Shopping Barra
12593,5361,2019-01-29,25,Tênis Estampa,4,256,1024,Shopping Barra
12594,5397,2019-01-29,25,Casaco,1,250,250,Shopping Barra
12595,5397,2019-01-29,25,Terno,2,700,1400,Shopping Barra
12596,5397,2019-01-30,25,Pulseira Estampa,1,87,87,Shopping Barra
12597,5491,2019-01-30,25,Polo Listrado,1,149,149,Shopping Barra
12598,5518,2019-01-30,25,Meia Xadrez,5,41,205,Shopping Barra
12599,5518,2019-01-30,25,Gorro,2,80,160,Shopping Barra
12600,5518,2019-01-30,25,Calça Listrado,4,181,724,Shopping Barra
12601,5565,2019-01-30,25,Camisa,1,100,100,Shopping Barra
12602,5565,2019-01-30,25,Terno Estampa,2,706,1412,Shopping Barra
12603,5565,2019-01-30,25,Chinelo Estampa,5,74,370,Shopping Barra
12604,5580,2019-01-30,25,Terno Liso,5,720,3600,Shopping Barra
12605,5594,2019-01-31,25,Camisa Xadrez,3,105,315,Shopping Barra
12606,5594,2019-01-31,25,Camisa Gola V Liso,4,118,472,Shopping Barra
12607,5594,2019-01-31,25,Mochila Xadrez,1,283,283,Shopping Barra
12608,5671,2019-01-31,25,Camisa Gola V Listrado,2,116,232,Shopping Barra
12609,5695,2019-01-31,25,Bermuda,5,150,750,Shopping Barra
12610,5695,2019-01-31,25,Sapato Linho,2,391,782,Shopping Barra
12611,5708,2019-01-31,25,Calça Xadrez,3,185,555,Shopping Barra
12612,5708,2019-01-31,25,Relógio Estampa,2,219,438,Shopping Barra
12613,5708,2019-01-31,25,Cueca Xadrez,1,60,60,Shopping Barra
12614,5750,2019-01-31,25,Sapato Xadrez,1,368,368,Shopping Barra
12615,5836,2019-02-01,25,Polo Liso,1,137,137,Shopping Barra
12616,5837,2019-02-01,25,Sunga Estampa,1,120,120,Shopping Barra
12617,5837,2019-02-01,25,Pulseira Estampa,2,87,174,Shopping Barra
12618,5837,2019-02-01,25,Sapato Liso,1,368,368,Shopping Barra
12619,5849,2019-02-01,25,Mochila Estampa,1,277,277,Shopping Barra
12620,5849,2019-02-01,25,Calça Listrado,1,181,181,Shopping Barra
12621,5969,2019-02-01,25,Cueca Estampa,5,66,330,Shopping Barra
12622,5971,2019-02-01,25,Terno,1,700,700,Shopping Barra
12623,6004,2019-02-02,25,Sapato Estampa,3,358,1074,Shopping Barra
12624,6060,2019-02-02,25,Calça Estampa,1,177,177,Shopping Barra
12625,6119,2019-02-02,25,Polo,4,130,520,Shopping Barra
12626,6119,2019-02-02,25,Terno Xadrez,2,709,1418,Shopping Barra
12627,6149,2019-02-02,25,Sunga Estampa,5,120,600,Shopping Barra
12628,6149,2019-02-02,25,Chinelo Linho,1,105,105,Shopping Barra
12629,6169,2019-02-02,25,Pulseira,2,70,140,Shopping Barra
12630,6169,2019-02-02,25,Pulseira Linho,1,114,114,Shopping Barra
12631,6169,2019-02-02,25,Cueca Xadrez,2,60,120,Shopping Barra
12632,6169,2019-02-02,25,Polo Liso,1,137,137,Shopping Barra
12633,6181,2019-02-03,25,Meia Xadrez,1,41,41,Shopping Barra
12634,6181,2019-02-03,25,Relógio Estampa,2,219,438,Shopping Barra
12635,6181,2019-02-03,25,Gorro Linho,1,124,124,Shopping Barra
12636,6183,2019-02-03,25,Chinelo,3,60,180,Shopping Barra
12637,6202,2019-02-03,25,Bermuda Linho,1,195,195,Shopping Barra
12638,6202,2019-02-03,25,Calça Liso,2,190,380,Shopping Barra
12639,6204,2019-02-03,25,Camisa Liso,1,105,105,Shopping Barra
12640,6348,2019-02-03,25,Camiseta Linho,1,223,223,Shopping Barra
12641,6397,2019-02-04,25,Bermuda,1,150,150,Shopping Barra
12642,6407,2019-02-04,25,Terno Listrado,3,709,2127,Shopping Barra
12643,6432,2019-02-04,25,Cueca Estampa,2,66,132,Shopping Barra
12644,6432,2019-02-04,25,Gorro Listrado,1,97,97,Shopping Barra
12645,6439,2019-02-04,25,Gorro Listrado,1,97,97,Shopping Barra
12646,6522,2019-02-04,25,Camiseta Liso,2,187,374,Shopping Barra
12647,6579,2019-02-04,25,Relógio,1,200,200,Shopping Barra
12648,6579,2019-02-04,25,Relógio,3,200,600,Shopping Barra
12649,6592,2019-02-05,25,Sapato Linho,3,391,1173,Shopping Barra
