,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
89054,1361,2019-01-09,4,Camiseta Linho,2,223,446,Shopping Iguatemi Fortaleza
89055,1361,2019-01-09,4,Tênis,5,250,1250,Shopping Iguatemi Fortaleza
89056,1361,2019-01-09,4,Casaco Liso,1,255,255,Shopping Iguatemi Fortaleza
89057,1370,2019-01-09,4,Calça Estampa,1,177,177,Shopping Iguatemi Fortaleza
89058,1370,2019-01-09,4,Meia Xadrez,1,41,41,Shopping Iguatemi Fortaleza
89059,1370,2019-01-09,4,Gorro Listrado,2,97,194,Shopping Iguatemi Fortaleza
89060,1495,2019-01-09,4,Relógio,3,200,600,Shopping Iguatemi Fortaleza
89061,1495,2019-01-09,4,Sapato Linho,1,391,391,Shopping Iguatemi Fortaleza
89062,1495,2019-01-10,4,Chinelo Linho,2,105,210,Shopping Iguatemi Fortaleza
89063,1495,2019-01-10,4,Polo,2,130,260,Shopping Iguatemi Fortaleza
89064,1496,2019-01-10,4,Chinelo Linho,3,105,315,Shopping Iguatemi Fortaleza
89065,1523,2019-01-10,4,Polo Liso,3,137,411,Shopping Iguatemi Fortaleza
89066,1523,2019-01-10,4,Relógio,4,200,800,Shopping Iguatemi Fortaleza
89067,1537,2019-01-10,4,Cueca Linho,2,93,186,Shopping Iguatemi Fortaleza
89068,1547,2019-01-10,4,Sunga Listrado,2,114,228,Shopping Iguatemi Fortaleza
89069,1547,2019-01-10,4,Casaco Liso,3,255,765,Shopping Iguatemi Fortaleza
89070,1613,2019-01-10,4,Short Estampa,1,96,96,Shopping Iguatemi Fortaleza
89071,1625,2019-01-10,4,Calça Listrado,4,181,724,Shopping Iguatemi Fortaleza
89072,1641,2019-01-10,4,Camisa Listrado,1,108,108,Shopping Iguatemi Fortaleza
89073,1641,2019-01-10,4,Camisa Gola V,1,100,100,Shopping Iguatemi Fortaleza
89074,1641,2019-01-10,4,Bermuda Xadrez,1,155,155,Shopping Iguatemi Fortaleza
89075,1641,2019-01-10,4,Gorro Listrado,5,97,485,Shopping Iguatemi Fortaleza
89076,1735,2019-01-11,4,Camisa Listrado,1,108,108,Shopping Iguatemi Fortaleza
89077,1735,2019-01-11,4,Relógio Xadrez,1,214,214,Shopping Iguatemi Fortaleza
89078,1751,2019-01-11,4,Sunga Xadrez,3,116,348,Shopping Iguatemi Fortaleza
89079,1751,2019-01-11,4,Short Listrado,1,102,102,Shopping Iguatemi Fortaleza
89080,1762,2019-01-11,4,Chinelo Listrado,1,73,73,Shopping Iguatemi Fortaleza
89081,1852,2019-01-11,4,Calça Liso,1,190,190,Shopping Iguatemi Fortaleza
89082,1880,2019-01-12,4,Mochila,1,270,270,Shopping Iguatemi Fortaleza
89083,1880,2019-01-12,4,Camiseta Linho,1,223,223,Shopping Iguatemi Fortaleza
89084,1880,2019-01-12,4,Meia Linho,2,78,156,Shopping Iguatemi Fortaleza
89085,1904,2019-01-12,4,Short Linho,2,133,266,Shopping Iguatemi Fortaleza
89086,1979,2019-01-12,4,Sunga Liso,1,114,114,Shopping Iguatemi Fortaleza
89087,2034,2019-01-12,4,Relógio Linho,2,240,480,Shopping Iguatemi Fortaleza
89088,2051,2019-01-12,4,Bermuda Listrado,1,163,163,Shopping Iguatemi Fortaleza
89089,2051,2019-01-12,4,Cueca Listrado,1,67,67,Shopping Iguatemi Fortaleza
89090,2055,2019-01-12,4,Bermuda Liso,5,157,785,Shopping Iguatemi Fortaleza
89091,2101,2019-01-13,4,Bermuda Estampa,4,169,676,Shopping Iguatemi Fortaleza
89092,2134,2019-01-13,4,Camisa Gola V Listrado,2,116,232,Shopping Iguatemi Fortaleza
89093,2134,2019-01-13,4,Short Linho,1,133,133,Shopping Iguatemi Fortaleza
89094,2162,2019-01-13,4,Mochila Linho,3,311,933,Shopping Iguatemi Fortaleza
89095,2162,2019-01-13,4,Terno Xadrez,3,709,2127,Shopping Iguatemi Fortaleza
89096,2162,2019-01-13,4,Camiseta Linho,2,223,446,Shopping Iguatemi Fortaleza
89097,2173,2019-01-13,4,Meia Liso,2,38,76,Shopping Iguatemi Fortaleza
89098,2173,2019-01-13,4,Camisa Linho,1,141,141,Shopping Iguatemi Fortaleza
89099,2173,2019-01-13,4,Tênis Linho,4,294,1176,Shopping Iguatemi Fortaleza
89100,2173,2019-01-13,4,Short,2,90,180,Shopping Iguatemi Fortaleza
89101,2175,2019-01-13,4,Casaco,5,250,1250,Shopping Iguatemi Fortaleza
89102,2175,2019-01-13,4,Tênis Listrado,1,262,262,Shopping Iguatemi Fortaleza
89103,2182,2019-01-13,4,Pulseira Liso,3,87,261,Shopping Iguatemi Fortaleza
89104,2182,2019-01-13,4,Sunga Xadrez,4,116,464,Shopping Iguatemi Fortaleza
89105,2209,2019-01-13,4,Pulseira Listrado,2,79,158,Shopping Iguatemi Fortaleza
89106,2233,2019-01-13,4,Camiseta,2,180,360,Shopping Iguatemi Fortaleza
89107,2328,2019-01-14,4,Cueca,3,50,150,Shopping Iguatemi Fortaleza
89108,2328,2019-01-14,4,Meia Estampa,1,50,50,Shopping Iguatemi Fortaleza
89109,2343,2019-01-14,4,Terno,1,700,700,Shopping Iguatemi Fortaleza
89110,2343,2019-01-14,4,Calça Linho,2,211,422,Shopping Iguatemi Fortaleza
89111,2343,2019-01-14,4,Mochila Linho,5,311,1555,Shopping Iguatemi Fortaleza
89112,2343,2019-01-14,4,Camisa Gola V Linho,4,145,580,Shopping Iguatemi Fortaleza
89113,2343,2019-01-14,4,Mochila Listrado,1,275,275,Shopping Iguatemi Fortaleza
89114,2496,2019-01-15,4,Relógio,2,200,400,Shopping Iguatemi Fortaleza
89115,2496,2019-01-15,4,Mochila,2,270,540,Shopping Iguatemi Fortaleza
89116,2507,2019-01-15,4,Camiseta Listrado,3,197,591,Shopping Iguatemi Fortaleza
89117,2541,2019-01-15,4,Bermuda Linho,1,195,195,Shopping Iguatemi Fortaleza
89118,2541,2019-01-15,4,Chinelo Liso,5,71,355,Shopping Iguatemi Fortaleza
89119,2541,2019-01-15,4,Calça Liso,3,190,570,Shopping Iguatemi Fortaleza
89120,2541,2019-01-15,4,Bermuda Estampa,1,169,169,Shopping Iguatemi Fortaleza
89121,2691,2019-01-15,4,Calça Linho,2,211,422,Shopping Iguatemi Fortaleza
89122,2691,2019-01-15,4,Sunga Estampa,1,120,120,Shopping Iguatemi Fortaleza
89123,2696,2019-01-15,4,Casaco,4,250,1000,Shopping Iguatemi Fortaleza
89124,2696,2019-01-15,4,Cueca Linho,1,93,93,Shopping Iguatemi Fortaleza
89125,2696,2019-01-15,4,Tênis,1,250,250,Shopping Iguatemi Fortaleza
89126,2696,2019-01-15,4,Calça Listrado,2,181,362,Shopping Iguatemi Fortaleza
89127,2738,2019-01-16,4,Casaco Linho,2,299,598,Shopping Iguatemi Fortaleza
89128,2738,2019-01-16,4,Mochila Liso,1,276,276,Shopping Iguatemi Fortaleza
89129,2738,2019-01-16,4,Tênis Listrado,3,262,786,Shopping Iguatemi Fortaleza
89130,2773,2019-01-16,4,Camiseta,2,180,360,Shopping Iguatemi Fortaleza
89131,2773,2019-01-16,4,Bermuda,1,150,150,Shopping Iguatemi Fortaleza
89132,2773,2019-01-16,4,Camisa Listrado,1,108,108,Shopping Iguatemi Fortaleza
89133,2834,2019-01-16,4,Meia,1,30,30,Shopping Iguatemi Fortaleza
89134,2834,2019-01-16,4,Sunga Liso,2,114,228,Shopping Iguatemi Fortaleza
89135,2834,2019-01-16,4,Pulseira Linho,2,114,228,Shopping Iguatemi Fortaleza
89136,2858,2019-01-16,4,Sapato Estampa,4,358,1432,Shopping Iguatemi Fortaleza
89137,2858,2019-01-16,4,Cueca Estampa,3,66,198,Shopping Iguatemi Fortaleza
89138,2863,2019-01-16,4,Mochila Linho,4,311,1244,Shopping Iguatemi Fortaleza
89139,2916,2019-01-17,4,Cueca Listrado,2,67,134,Shopping Iguatemi Fortaleza
89140,2943,2019-01-17,4,Sapato Liso,1,368,368,Shopping Iguatemi Fortaleza
89141,2943,2019-01-17,4,Camisa,1,100,100,Shopping Iguatemi Fortaleza
89142,2956,2019-01-17,4,Camiseta,3,180,540,Shopping Iguatemi Fortaleza
89143,2965,2019-01-17,4,Pulseira Xadrez,1,87,87,Shopping Iguatemi Fortaleza
89144,2984,2019-01-17,4,Pulseira Liso,4,87,348,Shopping Iguatemi Fortaleza
89145,3002,2019-01-17,4,Mochila,1,270,270,Shopping Iguatemi Fortaleza
89146,3020,2019-01-17,4,Terno Linho,2,750,1500,Shopping Iguatemi Fortaleza
89147,3020,2019-01-17,4,Meia Liso,5,38,190,Shopping Iguatemi Fortaleza
89148,3020,2019-01-17,4,Camisa Xadrez,1,105,105,Shopping Iguatemi Fortaleza
89149,3047,2019-01-17,4,Polo Liso,2,137,274,Shopping Iguatemi Fortaleza
89150,3052,2019-01-17,4,Short Linho,2,133,266,Shopping Iguatemi Fortaleza
89151,3052,2019-01-17,4,Sapato Linho,5,391,1955,Shopping Iguatemi Fortaleza
89152,3052,2019-01-17,4,Pulseira,1,70,70,Shopping Iguatemi Fortaleza
89153,3103,2019-01-18,4,Short Linho,3,133,399,Shopping Iguatemi Fortaleza
89154,3103,2019-01-18,4,Polo Linho,1,176,176,Shopping Iguatemi Fortaleza
89155,3103,2019-01-18,4,Chinelo Xadrez,1,66,66,Shopping Iguatemi Fortaleza
89156,3105,2019-01-18,4,Bermuda Listrado,1,163,163,Shopping Iguatemi Fortaleza
89157,3113,2019-01-18,4,Relógio,1,200,200,Shopping Iguatemi Fortaleza
89158,3113,2019-01-18,4,Cueca,4,50,200,Shopping Iguatemi Fortaleza
89159,3113,2019-01-18,4,Gorro Liso,1,92,92,Shopping Iguatemi Fortaleza
89160,3147,2019-01-18,4,Meia Listrado,2,37,74,Shopping Iguatemi Fortaleza
89161,3147,2019-01-18,4,Cinto Listrado,3,214,642,Shopping Iguatemi Fortaleza
89162,3220,2019-01-18,4,Bermuda,2,150,300,Shopping Iguatemi Fortaleza
89163,3228,2019-01-18,4,Calça Estampa,2,177,354,Shopping Iguatemi Fortaleza
89164,3291,2019-01-19,4,Bermuda Xadrez,3,155,465,Shopping Iguatemi Fortaleza
89165,3291,2019-01-19,4,Chinelo Listrado,2,73,146,Shopping Iguatemi Fortaleza
89166,3334,2019-01-19,4,Camiseta Estampa,2,196,392,Shopping Iguatemi Fortaleza
89167,3382,2019-01-19,4,Casaco Linho,1,299,299,Shopping Iguatemi Fortaleza
89168,3382,2019-01-19,4,Relógio,2,200,400,Shopping Iguatemi Fortaleza
89169,3382,2019-01-19,4,Short Liso,2,108,216,Shopping Iguatemi Fortaleza
89170,3393,2019-01-19,4,Mochila Listrado,1,275,275,Shopping Iguatemi Fortaleza
89171,3393,2019-01-19,4,Terno Linho,1,750,750,Shopping Iguatemi Fortaleza
89172,3405,2019-01-19,4,Pulseira Estampa,3,87,261,Shopping Iguatemi Fortaleza
89173,3405,2019-01-19,4,Short Listrado,4,102,408,Shopping Iguatemi Fortaleza
89174,3405,2019-01-19,4,Short Listrado,1,102,102,Shopping Iguatemi Fortaleza
89175,3416,2019-01-19,4,Chinelo Estampa,2,74,148,Shopping Iguatemi Fortaleza
89176,3429,2019-01-19,4,Mochila Xadrez,5,283,1415,Shopping Iguatemi Fortaleza
89177,3429,2019-01-19,4,Bermuda Liso,2,157,314,Shopping Iguatemi Fortaleza
89178,3429,2019-01-19,4,Cueca,3,50,150,Shopping Iguatemi Fortaleza
89179,3453,2019-01-19,4,Pulseira Linho,5,114,570,Shopping Iguatemi Fortaleza
89180,3455,2019-01-19,4,Casaco Listrado,5,269,1345,Shopping Iguatemi Fortaleza
89181,3455,2019-01-19,4,Relógio Listrado,2,218,436,Shopping Iguatemi Fortaleza
89182,3455,2019-01-19,4,Polo Listrado,2,149,298,Shopping Iguatemi Fortaleza
89183,3551,2019-01-20,4,Gorro Xadrez,4,85,340,Shopping Iguatemi Fortaleza
89184,3559,2019-01-20,4,Camisa Listrado,2,108,216,Shopping Iguatemi Fortaleza
89185,3576,2019-01-20,4,Pulseira Liso,1,87,87,Shopping Iguatemi Fortaleza
89186,3583,2019-01-20,4,Cinto Xadrez,2,215,430,Shopping Iguatemi Fortaleza
89187,3583,2019-01-20,4,Camiseta Estampa,5,196,980,Shopping Iguatemi Fortaleza
89188,3583,2019-01-20,4,Relógio Liso,5,216,1080,Shopping Iguatemi Fortaleza
89189,3583,2019-01-20,4,Sunga Estampa,1,120,120,Shopping Iguatemi Fortaleza
89190,3621,2019-01-20,4,Camiseta Liso,1,187,187,Shopping Iguatemi Fortaleza
89191,3621,2019-01-20,4,Pulseira,2,70,140,Shopping Iguatemi Fortaleza
89192,3633,2019-01-20,4,Sunga Linho,2,149,298,Shopping Iguatemi Fortaleza
89193,3633,2019-01-20,4,Camiseta,2,180,360,Shopping Iguatemi Fortaleza
89194,3638,2019-01-20,4,Terno Linho,2,750,1500,Shopping Iguatemi Fortaleza
89195,3638,2019-01-20,4,Cinto Listrado,1,214,214,Shopping Iguatemi Fortaleza
89196,3667,2019-01-21,4,Polo Liso,1,137,137,Shopping Iguatemi Fortaleza
89197,3667,2019-01-21,4,Calça Liso,2,190,380,Shopping Iguatemi Fortaleza
89198,3770,2019-01-21,4,Sunga Listrado,1,114,114,Shopping Iguatemi Fortaleza
89199,3770,2019-01-21,4,Tênis Xadrez,1,259,259,Shopping Iguatemi Fortaleza
89200,3770,2019-01-21,4,Short Estampa,4,96,384,Shopping Iguatemi Fortaleza
89201,3822,2019-01-21,4,Gorro Estampa,3,93,279,Shopping Iguatemi Fortaleza
89202,3932,2019-01-22,4,Meia Xadrez,4,41,164,Shopping Iguatemi Fortaleza
89203,3934,2019-01-22,4,Polo Xadrez,4,142,568,Shopping Iguatemi Fortaleza
89204,3934,2019-01-22,4,Sunga Liso,1,114,114,Shopping Iguatemi Fortaleza
89205,3934,2019-01-22,4,Cueca Linho,1,93,93,Shopping Iguatemi Fortaleza
89206,4006,2019-01-22,4,Gorro Xadrez,2,85,170,Shopping Iguatemi Fortaleza
89207,4035,2019-01-22,4,Calça Xadrez,1,185,185,Shopping Iguatemi Fortaleza
89208,4049,2019-01-23,4,Tênis Linho,1,294,294,Shopping Iguatemi Fortaleza
89209,4125,2019-01-23,4,Short Xadrez,4,100,400,Shopping Iguatemi Fortaleza
89210,4125,2019-01-23,4,Cinto Liso,5,209,1045,Shopping Iguatemi Fortaleza
89211,4125,2019-01-23,4,Sapato Estampa,2,358,716,Shopping Iguatemi Fortaleza
89212,4128,2019-01-23,4,Short Liso,2,108,216,Shopping Iguatemi Fortaleza
89213,4133,2019-01-23,4,Mochila Xadrez,2,283,566,Shopping Iguatemi Fortaleza
89214,4135,2019-01-23,4,Camisa Gola V Linho,1,145,145,Shopping Iguatemi Fortaleza
89215,4264,2019-01-24,4,Mochila Linho,3,311,933,Shopping Iguatemi Fortaleza
89216,4264,2019-01-24,4,Meia Linho,3,78,234,Shopping Iguatemi Fortaleza
89217,4278,2019-01-24,4,Cinto,5,200,1000,Shopping Iguatemi Fortaleza
89218,4278,2019-01-24,4,Sunga Liso,1,114,114,Shopping Iguatemi Fortaleza
89219,4295,2019-01-24,4,Camisa Linho,2,141,282,Shopping Iguatemi Fortaleza
89220,4295,2019-01-24,4,Pulseira Estampa,1,87,87,Shopping Iguatemi Fortaleza
89221,4295,2019-01-24,4,Casaco Xadrez,2,259,518,Shopping Iguatemi Fortaleza
89222,4304,2019-01-24,4,Casaco,2,250,500,Shopping Iguatemi Fortaleza
89223,4304,2019-01-24,4,Camiseta Listrado,4,197,788,Shopping Iguatemi Fortaleza
89224,4313,2019-01-24,4,Calça Liso,4,190,760,Shopping Iguatemi Fortaleza
89225,4332,2019-01-24,4,Bermuda Xadrez,2,155,310,Shopping Iguatemi Fortaleza
89226,4375,2019-01-24,4,Cinto Listrado,5,214,1070,Shopping Iguatemi Fortaleza
89227,4387,2019-01-24,4,Camisa Xadrez,3,105,315,Shopping Iguatemi Fortaleza
89228,4390,2019-01-24,4,Short Estampa,2,96,192,Shopping Iguatemi Fortaleza
89229,4432,2019-01-25,4,Camiseta Liso,3,187,561,Shopping Iguatemi Fortaleza
89230,4515,2019-01-25,4,Calça Listrado,2,181,362,Shopping Iguatemi Fortaleza
89231,4515,2019-01-25,4,Pulseira Liso,2,87,174,Shopping Iguatemi Fortaleza
89232,4515,2019-01-25,4,Camisa Gola V Linho,1,145,145,Shopping Iguatemi Fortaleza
89233,4515,2019-01-25,4,Camisa Gola V Linho,2,145,290,Shopping Iguatemi Fortaleza
89234,4534,2019-01-25,4,Pulseira Linho,2,114,228,Shopping Iguatemi Fortaleza
89235,4544,2019-01-25,4,Cinto Liso,2,209,418,Shopping Iguatemi Fortaleza
89236,4578,2019-01-25,4,Gorro Xadrez,3,85,255,Shopping Iguatemi Fortaleza
89237,4578,2019-01-25,4,Polo Linho,2,176,352,Shopping Iguatemi Fortaleza
89238,4578,2019-01-25,4,Sunga Listrado,1,114,114,Shopping Iguatemi Fortaleza
89239,4580,2019-01-25,4,Short,1,90,90,Shopping Iguatemi Fortaleza
89240,4580,2019-01-25,4,Camisa Gola V Liso,3,118,354,Shopping Iguatemi Fortaleza
89241,4588,2019-01-25,4,Mochila Listrado,1,275,275,Shopping Iguatemi Fortaleza
89242,4588,2019-01-25,4,Meia,1,30,30,Shopping Iguatemi Fortaleza
89243,4588,2019-01-25,4,Casaco Liso,4,255,1020,Shopping Iguatemi Fortaleza
89244,4588,2019-01-25,4,Cinto Estampa,2,209,418,Shopping Iguatemi Fortaleza
89245,4618,2019-01-26,4,Terno Liso,3,720,2160,Shopping Iguatemi Fortaleza
89246,4618,2019-01-26,4,Gorro Listrado,2,97,194,Shopping Iguatemi Fortaleza
89247,4618,2019-01-26,4,Camisa,2,100,200,Shopping Iguatemi Fortaleza
89248,4635,2019-01-26,4,Calça,3,170,510,Shopping Iguatemi Fortaleza
89249,4635,2019-01-26,4,Casaco Liso,2,255,510,Shopping Iguatemi Fortaleza
89250,4654,2019-01-26,4,Terno Xadrez,4,709,2836,Shopping Iguatemi Fortaleza
89251,4671,2019-01-26,4,Bermuda Listrado,3,163,489,Shopping Iguatemi Fortaleza
89252,4696,2019-01-26,4,Bermuda Listrado,2,163,326,Shopping Iguatemi Fortaleza
89253,4750,2019-01-26,4,Polo Xadrez,1,142,142,Shopping Iguatemi Fortaleza
89254,4766,2019-01-26,4,Cinto Listrado,1,214,214,Shopping Iguatemi Fortaleza
89255,4884,2019-01-27,4,Short Liso,1,108,108,Shopping Iguatemi Fortaleza
89256,4884,2019-01-27,4,Mochila Estampa,4,277,1108,Shopping Iguatemi Fortaleza
89257,4884,2019-01-27,4,Short Liso,5,108,540,Shopping Iguatemi Fortaleza
89258,4963,2019-01-27,4,Short Liso,2,108,216,Shopping Iguatemi Fortaleza
89259,4963,2019-01-27,4,Mochila,4,270,1080,Shopping Iguatemi Fortaleza
89260,4972,2019-01-27,4,Pulseira,1,70,70,Shopping Iguatemi Fortaleza
89261,4972,2019-01-27,4,Sunga Xadrez,1,116,116,Shopping Iguatemi Fortaleza
89262,4972,2019-01-27,4,Bermuda Liso,1,157,157,Shopping Iguatemi Fortaleza
89263,4973,2019-01-27,4,Camisa Listrado,1,108,108,Shopping Iguatemi Fortaleza
89264,4973,2019-01-27,4,Short Estampa,4,96,384,Shopping Iguatemi Fortaleza
89265,4973,2019-01-27,4,Cueca Listrado,2,67,134,Shopping Iguatemi Fortaleza
89266,4979,2019-01-27,4,Tênis Estampa,1,256,256,Shopping Iguatemi Fortaleza
89267,4979,2019-01-27,4,Polo Estampa,3,138,414,Shopping Iguatemi Fortaleza
89268,5036,2019-01-28,4,Cinto Xadrez,2,215,430,Shopping Iguatemi Fortaleza
89269,5086,2019-01-28,4,Cueca Xadrez,4,60,240,Shopping Iguatemi Fortaleza
89270,5086,2019-01-28,4,Bermuda Xadrez,4,155,620,Shopping Iguatemi Fortaleza
89271,5095,2019-01-28,4,Bermuda Linho,2,195,390,Shopping Iguatemi Fortaleza
89272,5095,2019-01-28,4,Relógio Liso,3,216,648,Shopping Iguatemi Fortaleza
89273,5095,2019-01-28,4,Bermuda Listrado,3,163,489,Shopping Iguatemi Fortaleza
89274,5119,2019-01-28,4,Cinto Linho,2,248,496,Shopping Iguatemi Fortaleza
89275,5119,2019-01-28,4,Cueca Linho,1,93,93,Shopping Iguatemi Fortaleza
89276,5119,2019-01-28,4,Relógio,2,200,400,Shopping Iguatemi Fortaleza
89277,5126,2019-01-28,4,Relógio,2,200,400,Shopping Iguatemi Fortaleza
89278,5126,2019-01-28,4,Bermuda,1,150,150,Shopping Iguatemi Fortaleza
89279,5126,2019-01-28,4,Camisa Gola V Estampa,1,118,118,Shopping Iguatemi Fortaleza
89280,5126,2019-01-28,4,Bermuda Linho,2,195,390,Shopping Iguatemi Fortaleza
89281,5162,2019-01-28,4,Calça Listrado,1,181,181,Shopping Iguatemi Fortaleza
89282,5184,2019-01-28,4,Camiseta Liso,1,187,187,Shopping Iguatemi Fortaleza
89283,5187,2019-01-28,4,Meia Xadrez,5,41,205,Shopping Iguatemi Fortaleza
89284,5187,2019-01-28,4,Mochila Liso,4,276,1104,Shopping Iguatemi Fortaleza
89285,5194,2019-01-29,4,Relógio Listrado,1,218,218,Shopping Iguatemi Fortaleza
89286,5194,2019-01-29,4,Camisa Xadrez,1,105,105,Shopping Iguatemi Fortaleza
89287,5248,2019-01-29,4,Casaco Listrado,2,269,538,Shopping Iguatemi Fortaleza
89288,5248,2019-01-29,4,Gorro Xadrez,1,85,85,Shopping Iguatemi Fortaleza
89289,5337,2019-01-29,4,Calça Xadrez,1,185,185,Shopping Iguatemi Fortaleza
