,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
4130,2283,2019-01-13,3,Cueca Liso,1,69,69,Norte Shopping
4131,2306,2019-01-14,3,Bermuda Estampa,1,169,169,Norte Shopping
4132,2316,2019-01-14,3,Terno Xadrez,2,709,1418,Norte Shopping
4133,2316,2019-01-14,3,Meia Liso,1,38,38,Norte Shopping
4134,2316,2019-01-14,3,Sunga,2,100,200,Norte Shopping
4135,2336,2019-01-14,3,Mochila,1,270,270,Norte Shopping
4136,2336,2019-01-14,3,Bermuda Linho,2,195,390,Norte Shopping
4137,2336,2019-01-14,3,Tênis,1,250,250,Norte Shopping
4138,2424,2019-01-14,3,Camisa Estampa,2,113,226,Norte Shopping
4139,2463,2019-01-14,3,Calça Liso,2,190,380,Norte Shopping
4140,2463,2019-01-14,3,Cinto Listrado,3,214,642,Norte Shopping
4141,2475,2019-01-14,3,Terno Linho,2,750,1500,Norte Shopping
4142,2475,2019-01-14,3,Gorro Linho,1,124,124,Norte Shopping
4143,2486,2019-01-14,3,Calça Linho,2,211,422,Norte Shopping
4144,2486,2019-01-14,3,Relógio,1,200,200,Norte Shopping
4145,2500,2019-01-15,3,Cinto,1,200,200,Norte Shopping
4146,2525,2019-01-15,3,Terno Xadrez,2,709,1418,Norte Shopping
4147,2562,2019-01-15,3,Terno Linho,1,750,750,Norte Shopping
4148,2562,2019-01-15,3,Cueca Xadrez,1,60,60,Norte Shopping
4149,2580,2019-01-15,3,Gorro,2,80,160,Norte Shopping
4150,2580,2019-01-15,3,Cueca Linho,2,93,186,Norte Shopping
4151,2580,2019-01-15,3,Cueca Xadrez,5,60,300,Norte Shopping
4152,2606,2019-01-15,3,Short Linho,3,133,399,Norte Shopping
4153,2606,2019-01-15,3,Cueca Xadrez,4,60,240,Norte Shopping
4154,2606,2019-01-15,3,Tênis,4,250,1000,Norte Shopping
4155,2606,2019-01-15,3,Cueca,1,50,50,Norte Shopping
4156,2626,2019-01-15,3,Camisa Gola V Liso,4,118,472,Norte Shopping
4157,2626,2019-01-15,3,Chinelo,2,60,120,Norte Shopping
4158,2634,2019-01-15,3,Terno Estampa,3,706,2118,Norte Shopping
4159,2634,2019-01-15,3,Relógio,4,200,800,Norte Shopping
4160,2679,2019-01-15,3,Terno,1,700,700,Norte Shopping
4161,2682,2019-01-15,3,Bermuda Listrado,1,163,163,Norte Shopping
4162,2682,2019-01-15,3,Sapato Linho,1,391,391,Norte Shopping
4163,2689,2019-01-15,3,Camiseta Listrado,2,197,394,Norte Shopping
4164,2690,2019-01-15,3,Bermuda Estampa,2,169,338,Norte Shopping
4165,2729,2019-01-16,3,Terno Linho,2,750,1500,Norte Shopping
4166,2729,2019-01-16,3,Gorro Liso,3,92,276,Norte Shopping
4167,2729,2019-01-16,3,Calça Estampa,2,177,354,Norte Shopping
4168,2748,2019-01-16,3,Mochila,2,270,540,Norte Shopping
4169,2766,2019-01-16,3,Sunga Listrado,1,114,114,Norte Shopping
4170,2802,2019-01-16,3,Meia Xadrez,1,41,41,Norte Shopping
4171,2802,2019-01-16,3,Casaco Liso,2,255,510,Norte Shopping
4172,2822,2019-01-16,3,Camisa Gola V Xadrez,2,107,214,Norte Shopping
4173,2822,2019-01-16,3,Mochila Estampa,2,277,554,Norte Shopping
4174,2848,2019-01-16,3,Sapato Xadrez,4,368,1472,Norte Shopping
4175,2864,2019-01-16,3,Polo Liso,4,137,548,Norte Shopping
4176,2869,2019-01-16,3,Gorro Xadrez,2,85,170,Norte Shopping
4177,2869,2019-01-16,3,Gorro Xadrez,1,85,85,Norte Shopping
4178,2869,2019-01-16,3,Calça Liso,2,190,380,Norte Shopping
4179,2869,2019-01-16,3,Gorro,1,80,80,Norte Shopping
4180,2873,2019-01-16,3,Chinelo Xadrez,1,66,66,Norte Shopping
4181,3011,2019-01-17,3,Sunga Xadrez,1,116,116,Norte Shopping
4182,3114,2019-01-18,3,Sapato Estampa,5,358,1790,Norte Shopping
4183,3172,2019-01-18,3,Sunga Xadrez,3,116,348,Norte Shopping
4184,3256,2019-01-18,3,Gorro Xadrez,2,85,170,Norte Shopping
4185,3256,2019-01-18,3,Camisa Gola V Linho,3,145,435,Norte Shopping
4186,3284,2019-01-19,3,Mochila,1,270,270,Norte Shopping
4187,3301,2019-01-19,3,Bermuda Listrado,2,163,326,Norte Shopping
4188,3301,2019-01-19,3,Short Estampa,2,96,192,Norte Shopping
4189,3301,2019-01-19,3,Mochila Liso,2,276,552,Norte Shopping
4190,3301,2019-01-19,3,Sunga Listrado,2,114,228,Norte Shopping
4191,3306,2019-01-19,3,Relógio Listrado,3,218,654,Norte Shopping
4192,3310,2019-01-19,3,Short Listrado,1,102,102,Norte Shopping
4193,3310,2019-01-19,3,Cueca Linho,1,93,93,Norte Shopping
4194,3310,2019-01-19,3,Chinelo Linho,5,105,525,Norte Shopping
4195,3315,2019-01-19,3,Bermuda,2,150,300,Norte Shopping
4196,3315,2019-01-19,3,Camisa Gola V Listrado,2,116,232,Norte Shopping
4197,3315,2019-01-19,3,Relógio Xadrez,3,214,642,Norte Shopping
4198,3315,2019-01-19,3,Chinelo Estampa,4,74,296,Norte Shopping
4199,3340,2019-01-19,3,Tênis,2,250,500,Norte Shopping
4200,3366,2019-01-19,3,Tênis Listrado,1,262,262,Norte Shopping
4201,3369,2019-01-19,3,Casaco Liso,3,255,765,Norte Shopping
4202,3370,2019-01-19,3,Cueca Liso,2,69,138,Norte Shopping
4203,3373,2019-01-19,3,Camiseta Listrado,1,197,197,Norte Shopping
4204,3396,2019-01-19,3,Meia Liso,1,38,38,Norte Shopping
4205,3396,2019-01-19,3,Terno Estampa,2,706,1412,Norte Shopping
4206,3396,2019-01-19,3,Bermuda Estampa,1,169,169,Norte Shopping
4207,3396,2019-01-19,3,Camisa Linho,1,141,141,Norte Shopping
4208,3422,2019-01-19,3,Tênis,2,250,500,Norte Shopping
4209,3422,2019-01-19,3,Gorro Linho,1,124,124,Norte Shopping
4210,3422,2019-01-19,3,Gorro Estampa,5,93,465,Norte Shopping
4211,3447,2019-01-19,3,Cueca Estampa,1,66,66,Norte Shopping
4212,3482,2019-01-20,3,Bermuda Xadrez,5,155,775,Norte Shopping
4213,3509,2019-01-20,3,Gorro,1,80,80,Norte Shopping
4214,3548,2019-01-20,3,Camisa Gola V Estampa,3,118,354,Norte Shopping
4215,3548,2019-01-20,3,Bermuda Listrado,1,163,163,Norte Shopping
4216,3548,2019-01-20,3,Cueca,4,50,200,Norte Shopping
4217,3565,2019-01-20,3,Gorro Listrado,1,97,97,Norte Shopping
4218,3565,2019-01-20,3,Polo,1,130,130,Norte Shopping
4219,3565,2019-01-20,3,Cueca Estampa,5,66,330,Norte Shopping
4220,3600,2019-01-20,3,Pulseira Xadrez,2,87,174,Norte Shopping
4221,3625,2019-01-20,3,Cueca,3,50,150,Norte Shopping
4222,3625,2019-01-20,3,Gorro Xadrez,2,85,170,Norte Shopping
4223,3625,2019-01-20,3,Casaco Linho,1,299,299,Norte Shopping
4224,3629,2019-01-20,3,Sapato Linho,2,391,782,Norte Shopping
4225,3629,2019-01-20,3,Tênis Estampa,2,256,512,Norte Shopping
4226,3629,2019-01-20,3,Pulseira,5,70,350,Norte Shopping
4227,3741,2019-01-21,3,Sunga Xadrez,2,116,232,Norte Shopping
4228,3763,2019-01-21,3,Sunga Linho,2,149,298,Norte Shopping
4229,3793,2019-01-21,3,Bermuda,1,150,150,Norte Shopping
4230,3854,2019-01-22,3,Tênis Liso,1,266,266,Norte Shopping
4231,3854,2019-01-22,3,Calça Liso,4,190,760,Norte Shopping
4232,3884,2019-01-22,3,Terno Linho,1,750,750,Norte Shopping
4233,3884,2019-01-22,3,Bermuda Listrado,1,163,163,Norte Shopping
4234,3909,2019-01-22,3,Tênis Xadrez,1,259,259,Norte Shopping
4235,3926,2019-01-22,3,Camisa,2,100,200,Norte Shopping
4236,3961,2019-01-22,3,Casaco Xadrez,3,259,777,Norte Shopping
4237,3978,2019-01-22,3,Sunga Liso,3,114,342,Norte Shopping
4238,3978,2019-01-22,3,Calça Liso,5,190,950,Norte Shopping
4239,3978,2019-01-22,3,Relógio Liso,1,216,216,Norte Shopping
4240,3978,2019-01-22,3,Pulseira,2,70,140,Norte Shopping
4241,3999,2019-01-22,3,Pulseira Xadrez,2,87,174,Norte Shopping
4242,3999,2019-01-22,3,Tênis Linho,1,294,294,Norte Shopping
4243,4017,2019-01-22,3,Camisa,1,100,100,Norte Shopping
4244,4017,2019-01-22,3,Gorro Listrado,1,97,97,Norte Shopping
4245,4017,2019-01-22,3,Gorro Listrado,3,97,291,Norte Shopping
4246,4017,2019-01-22,3,Sunga,2,100,200,Norte Shopping
4247,4020,2019-01-22,3,Sapato Estampa,1,358,358,Norte Shopping
4248,4020,2019-01-22,3,Sapato Listrado,2,363,726,Norte Shopping
4249,4096,2019-01-23,3,Sapato Listrado,2,363,726,Norte Shopping
4250,4102,2019-01-23,3,Meia Liso,1,38,38,Norte Shopping
4251,4102,2019-01-23,3,Calça,2,170,340,Norte Shopping
4252,4102,2019-01-23,3,Chinelo Liso,2,71,142,Norte Shopping
4253,4103,2019-01-23,3,Sunga Estampa,3,120,360,Norte Shopping
4254,4103,2019-01-23,3,Casaco Linho,3,299,897,Norte Shopping
4255,4129,2019-01-23,3,Bermuda,3,150,450,Norte Shopping
4256,4199,2019-01-23,3,Calça Liso,2,190,380,Norte Shopping
4257,4199,2019-01-23,3,Chinelo Xadrez,1,66,66,Norte Shopping
4258,4202,2019-01-23,3,Camisa Gola V Linho,2,145,290,Norte Shopping
4259,4202,2019-01-23,3,Mochila Listrado,1,275,275,Norte Shopping
4260,4202,2019-01-23,3,Sunga Linho,3,149,447,Norte Shopping
4261,4208,2019-01-23,3,Cinto,1,200,200,Norte Shopping
4262,4208,2019-01-23,3,Bermuda Xadrez,3,155,465,Norte Shopping
4263,4217,2019-01-23,3,Bermuda Listrado,5,163,815,Norte Shopping
4264,4217,2019-01-23,3,Tênis Linho,1,294,294,Norte Shopping
4265,4248,2019-01-24,3,Polo Listrado,1,149,149,Norte Shopping
4266,4248,2019-01-24,3,Chinelo Xadrez,3,66,198,Norte Shopping
4267,4354,2019-01-24,3,Sapato Listrado,3,363,1089,Norte Shopping
4268,4394,2019-01-24,3,Camiseta Listrado,4,197,788,Norte Shopping
4269,4411,2019-01-24,3,Mochila Linho,2,311,622,Norte Shopping
4270,4411,2019-01-24,3,Relógio Xadrez,1,214,214,Norte Shopping
4271,4411,2019-01-24,3,Sunga Estampa,1,120,120,Norte Shopping
4272,4443,2019-01-25,3,Chinelo Liso,5,71,355,Norte Shopping
4273,4443,2019-01-25,3,Meia Liso,5,38,190,Norte Shopping
4274,4449,2019-01-25,3,Casaco Linho,2,299,598,Norte Shopping
4275,4449,2019-01-25,3,Tênis Liso,1,266,266,Norte Shopping
4276,4458,2019-01-25,3,Cinto Estampa,3,209,627,Norte Shopping
4277,4458,2019-01-25,3,Tênis Linho,1,294,294,Norte Shopping
4278,4458,2019-01-25,3,Bermuda Liso,1,157,157,Norte Shopping
4279,4467,2019-01-25,3,Casaco Xadrez,5,259,1295,Norte Shopping
4280,4543,2019-01-25,3,Meia Linho,5,78,390,Norte Shopping
4281,4543,2019-01-25,3,Relógio Linho,4,240,960,Norte Shopping
4282,4543,2019-01-25,3,Calça Estampa,2,177,354,Norte Shopping
4283,4620,2019-01-26,3,Camiseta Listrado,2,197,394,Norte Shopping
4284,4646,2019-01-26,3,Mochila Liso,4,276,1104,Norte Shopping
4285,4647,2019-01-26,3,Terno Linho,5,750,3750,Norte Shopping
4286,4656,2019-01-26,3,Sapato Xadrez,1,368,368,Norte Shopping
4287,4676,2019-01-26,3,Tênis Linho,2,294,588,Norte Shopping
4288,4700,2019-01-26,3,Polo Xadrez,2,142,284,Norte Shopping
4289,4711,2019-01-26,3,Calça Xadrez,2,185,370,Norte Shopping
4290,4711,2019-01-26,3,Casaco Linho,1,299,299,Norte Shopping
4291,4711,2019-01-26,3,Polo,1,130,130,Norte Shopping
4292,4711,2019-01-26,3,Calça,2,170,340,Norte Shopping
4293,4722,2019-01-26,3,Camiseta Liso,2,187,374,Norte Shopping
4294,4729,2019-01-26,3,Chinelo,1,60,60,Norte Shopping
4295,4729,2019-01-26,3,Chinelo Estampa,1,74,74,Norte Shopping
4296,4778,2019-01-26,3,Calça Estampa,1,177,177,Norte Shopping
4297,4778,2019-01-26,3,Camiseta Xadrez,1,200,200,Norte Shopping
4298,4796,2019-01-26,3,Polo Estampa,1,138,138,Norte Shopping
4299,4796,2019-01-26,3,Camisa Gola V Xadrez,2,107,214,Norte Shopping
4300,4796,2019-01-26,3,Tênis Liso,3,266,798,Norte Shopping
4301,4804,2019-01-26,3,Calça,4,170,680,Norte Shopping
4302,4804,2019-01-26,3,Polo Liso,2,137,274,Norte Shopping
4303,4815,2019-01-26,3,Chinelo Listrado,1,73,73,Norte Shopping
4304,4815,2019-01-26,3,Camiseta Estampa,1,196,196,Norte Shopping
4305,4915,2019-01-27,3,Sapato Estampa,3,358,1074,Norte Shopping
4306,4915,2019-01-27,3,Tênis Xadrez,3,259,777,Norte Shopping
4307,4915,2019-01-27,3,Pulseira Estampa,3,87,261,Norte Shopping
4308,4980,2019-01-27,3,Polo Listrado,3,149,447,Norte Shopping
4309,4980,2019-01-27,3,Relógio Xadrez,3,214,642,Norte Shopping
4310,4980,2019-01-27,3,Camiseta Estampa,2,196,392,Norte Shopping
4311,4980,2019-01-27,3,Mochila Linho,2,311,622,Norte Shopping
4312,4982,2019-01-27,3,Camisa Gola V Linho,1,145,145,Norte Shopping
4313,5033,2019-01-28,3,Relógio,1,200,200,Norte Shopping
4314,5033,2019-01-28,3,Bermuda Liso,1,157,157,Norte Shopping
4315,5038,2019-01-28,3,Short Listrado,5,102,510,Norte Shopping
4316,5038,2019-01-28,3,Sapato Liso,1,368,368,Norte Shopping
4317,5142,2019-01-28,3,Short Xadrez,2,100,200,Norte Shopping
4318,5245,2019-01-29,3,Camiseta Liso,3,187,561,Norte Shopping
4319,5245,2019-01-29,3,Camisa Liso,1,105,105,Norte Shopping
4320,5410,2019-01-30,3,Polo Listrado,2,149,298,Norte Shopping
4321,5481,2019-01-30,3,Terno Linho,1,750,750,Norte Shopping
4322,5488,2019-01-30,3,Meia Liso,1,38,38,Norte Shopping
4323,5488,2019-01-30,3,Calça Liso,2,190,380,Norte Shopping
4324,5507,2019-01-30,3,Camisa Gola V Liso,3,118,354,Norte Shopping
4325,5558,2019-01-30,3,Chinelo Liso,5,71,355,Norte Shopping
4326,5570,2019-01-30,3,Chinelo,2,60,120,Norte Shopping
4327,5587,2019-01-30,3,Camisa Gola V,1,100,100,Norte Shopping
4328,5587,2019-01-30,3,Bermuda Estampa,3,169,507,Norte Shopping
4329,5595,2019-01-31,3,Short Liso,3,108,324,Norte Shopping
4330,5628,2019-01-31,3,Chinelo Xadrez,2,66,132,Norte Shopping
4331,5632,2019-01-31,3,Meia Liso,1,38,38,Norte Shopping
4332,5632,2019-01-31,3,Terno,3,700,2100,Norte Shopping
4333,5642,2019-01-31,3,Terno Linho,4,750,3000,Norte Shopping
4334,5644,2019-01-31,3,Mochila Estampa,2,277,554,Norte Shopping
4335,5644,2019-01-31,3,Gorro Xadrez,2,85,170,Norte Shopping
4336,5644,2019-01-31,3,Relógio Liso,1,216,216,Norte Shopping
4337,5682,2019-01-31,3,Meia,3,30,90,Norte Shopping
4338,5684,2019-01-31,3,Tênis Listrado,1,262,262,Norte Shopping
4339,5684,2019-01-31,3,Cinto,1,200,200,Norte Shopping
4340,5684,2019-01-31,3,Tênis Estampa,1,256,256,Norte Shopping
4341,5684,2019-01-31,3,Camiseta Estampa,1,196,196,Norte Shopping
4342,5722,2019-01-31,3,Polo Estampa,3,138,414,Norte Shopping
4343,5722,2019-01-31,3,Bermuda Estampa,1,169,169,Norte Shopping
4344,5722,2019-01-31,3,Terno Estampa,2,706,1412,Norte Shopping
4345,5722,2019-01-31,3,Short Linho,2,133,266,Norte Shopping
4346,5735,2019-01-31,3,Camisa Gola V Liso,2,118,236,Norte Shopping
4347,5735,2019-01-31,3,Camiseta Listrado,3,197,591,Norte Shopping
4348,5743,2019-01-31,3,Calça Liso,3,190,570,Norte Shopping
4349,5743,2019-01-31,3,Terno,5,700,3500,Norte Shopping
4350,5771,2019-01-31,3,Sapato Xadrez,4,368,1472,Norte Shopping
4351,5821,2019-02-01,3,Pulseira,1,70,70,Norte Shopping
4352,5824,2019-02-01,3,Calça Listrado,1,181,181,Norte Shopping
4353,5841,2019-02-01,3,Gorro Xadrez,2,85,170,Norte Shopping
