,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
20481,3922,2019-01-22,24,Camiseta Estampa,1,196,196,Iguatemi Campinas
20482,3922,2019-01-22,24,Casaco,5,250,1250,Iguatemi Campinas
20483,3931,2019-01-22,24,Chinelo Linho,2,105,210,Iguatemi Campinas
20484,3931,2019-01-22,24,Chinelo Xadrez,1,66,66,Iguatemi Campinas
20485,3931,2019-01-22,24,Sapato Listrado,2,363,726,Iguatemi Campinas
20486,3931,2019-01-22,24,Cueca Xadrez,2,60,120,Iguatemi Campinas
20487,3938,2019-01-22,24,Bermuda Linho,2,195,390,Iguatemi Campinas
20488,3938,2019-01-22,24,Camiseta Listrado,2,197,394,Iguatemi Campinas
20489,4011,2019-01-22,24,Sunga Liso,2,114,228,Iguatemi Campinas
20490,4034,2019-01-22,24,Chinelo Xadrez,5,66,330,Iguatemi Campinas
20491,4092,2019-01-23,24,Calça Listrado,2,181,362,Iguatemi Campinas
20492,4092,2019-01-23,24,Chinelo Linho,2,105,210,Iguatemi Campinas
20493,4092,2019-01-23,24,Relógio Xadrez,1,214,214,Iguatemi Campinas
20494,4092,2019-01-23,24,Pulseira Linho,2,114,228,Iguatemi Campinas
20495,4155,2019-01-23,24,Camisa Gola V,4,100,400,Iguatemi Campinas
20496,4183,2019-01-23,24,Casaco,2,250,500,Iguatemi Campinas
20497,4183,2019-01-23,24,Polo Estampa,5,138,690,Iguatemi Campinas
20498,4246,2019-01-24,24,Casaco Linho,1,299,299,Iguatemi Campinas
20499,4246,2019-01-24,24,Relógio Linho,2,240,480,Iguatemi Campinas
20500,4277,2019-01-24,24,Terno Xadrez,2,709,1418,Iguatemi Campinas
20501,4288,2019-01-24,24,Terno Liso,1,720,720,Iguatemi Campinas
20502,4351,2019-01-24,24,Calça Listrado,1,181,181,Iguatemi Campinas
20503,4396,2019-01-24,24,Calça Liso,2,190,380,Iguatemi Campinas
20504,4396,2019-01-24,24,Sunga Listrado,1,114,114,Iguatemi Campinas
20505,4396,2019-01-24,24,Pulseira,4,70,280,Iguatemi Campinas
20506,4410,2019-01-24,24,Camiseta Estampa,5,196,980,Iguatemi Campinas
20507,4410,2019-01-24,24,Terno Xadrez,1,709,709,Iguatemi Campinas
20508,4423,2019-01-24,24,Sunga Liso,1,114,114,Iguatemi Campinas
20509,4429,2019-01-25,24,Polo Estampa,2,138,276,Iguatemi Campinas
20510,4435,2019-01-25,24,Sunga Listrado,3,114,342,Iguatemi Campinas
20511,4435,2019-01-25,24,Sapato Linho,1,391,391,Iguatemi Campinas
20512,4435,2019-01-25,24,Sunga,2,100,200,Iguatemi Campinas
20513,4460,2019-01-25,24,Sunga Linho,2,149,298,Iguatemi Campinas
20514,4460,2019-01-25,24,Polo Liso,5,137,685,Iguatemi Campinas
20515,4480,2019-01-25,24,Calça Estampa,1,177,177,Iguatemi Campinas
20516,4480,2019-01-25,24,Relógio Liso,5,216,1080,Iguatemi Campinas
20517,4501,2019-01-25,24,Cueca Linho,1,93,93,Iguatemi Campinas
20518,4501,2019-01-25,24,Calça Liso,1,190,190,Iguatemi Campinas
20519,4533,2019-01-25,24,Polo,1,130,130,Iguatemi Campinas
20520,4533,2019-01-25,24,Camiseta,2,180,360,Iguatemi Campinas
20521,4533,2019-01-25,24,Cinto Listrado,2,214,428,Iguatemi Campinas
20522,4533,2019-01-25,24,Calça Liso,2,190,380,Iguatemi Campinas
20523,4541,2019-01-25,24,Tênis Linho,1,294,294,Iguatemi Campinas
20524,4547,2019-01-25,24,Short,3,90,270,Iguatemi Campinas
20525,4549,2019-01-25,24,Polo Liso,1,137,137,Iguatemi Campinas
20526,4549,2019-01-25,24,Terno Liso,2,720,1440,Iguatemi Campinas
20527,4549,2019-01-25,24,Mochila Listrado,1,275,275,Iguatemi Campinas
20528,4606,2019-01-26,24,Casaco Linho,1,299,299,Iguatemi Campinas
20529,4606,2019-01-26,24,Cueca,2,50,100,Iguatemi Campinas
20530,4712,2019-01-26,24,Calça Estampa,2,177,354,Iguatemi Campinas
20531,4714,2019-01-26,24,Polo Xadrez,1,142,142,Iguatemi Campinas
20532,4714,2019-01-26,24,Tênis Liso,1,266,266,Iguatemi Campinas
20533,4720,2019-01-26,24,Casaco Listrado,1,269,269,Iguatemi Campinas
20534,4788,2019-01-26,24,Camisa Gola V Estampa,2,118,236,Iguatemi Campinas
20535,4837,2019-01-27,24,Cinto Estampa,3,209,627,Iguatemi Campinas
20536,4837,2019-01-27,24,Camiseta Linho,1,223,223,Iguatemi Campinas
20537,4874,2019-01-27,24,Calça Liso,2,190,380,Iguatemi Campinas
20538,4874,2019-01-27,24,Short Liso,1,108,108,Iguatemi Campinas
20539,4874,2019-01-27,24,Terno Linho,2,750,1500,Iguatemi Campinas
20540,4885,2019-01-27,24,Cinto Liso,3,209,627,Iguatemi Campinas
20541,4885,2019-01-27,24,Camisa Xadrez,3,105,315,Iguatemi Campinas
20542,4899,2019-01-27,24,Sunga Xadrez,3,116,348,Iguatemi Campinas
20543,4917,2019-01-27,24,Bermuda,3,150,450,Iguatemi Campinas
20544,4970,2019-01-27,24,Camiseta Listrado,2,197,394,Iguatemi Campinas
20545,4970,2019-01-27,24,Terno Estampa,3,706,2118,Iguatemi Campinas
20546,5046,2019-01-28,24,Cueca Liso,1,69,69,Iguatemi Campinas
20547,5071,2019-01-28,24,Meia Listrado,4,37,148,Iguatemi Campinas
20548,5071,2019-01-28,24,Short Linho,1,133,133,Iguatemi Campinas
20549,5071,2019-01-28,24,Terno Estampa,5,706,3530,Iguatemi Campinas
20550,5071,2019-01-28,24,Mochila Liso,1,276,276,Iguatemi Campinas
20551,5074,2019-01-28,24,Casaco Listrado,1,269,269,Iguatemi Campinas
20552,5081,2019-01-28,24,Cueca Estampa,1,66,66,Iguatemi Campinas
20553,5081,2019-01-28,24,Sunga Linho,2,149,298,Iguatemi Campinas
20554,5082,2019-01-28,24,Short Liso,2,108,216,Iguatemi Campinas
20555,5082,2019-01-28,24,Camisa Estampa,1,113,113,Iguatemi Campinas
20556,5085,2019-01-28,24,Cinto Xadrez,1,215,215,Iguatemi Campinas
20557,5085,2019-01-28,24,Bermuda Liso,2,157,314,Iguatemi Campinas
20558,5097,2019-01-28,24,Chinelo Estampa,2,74,148,Iguatemi Campinas
20559,5097,2019-01-28,24,Bermuda Listrado,3,163,489,Iguatemi Campinas
20560,5097,2019-01-28,24,Camisa Linho,4,141,564,Iguatemi Campinas
20561,5101,2019-01-28,24,Polo Estampa,1,138,138,Iguatemi Campinas
20562,5148,2019-01-28,24,Camisa Gola V Xadrez,1,107,107,Iguatemi Campinas
20563,5181,2019-01-28,24,Cueca Liso,3,69,207,Iguatemi Campinas
20564,5181,2019-01-28,24,Terno,1,700,700,Iguatemi Campinas
20565,5226,2019-01-29,24,Short Linho,5,133,665,Iguatemi Campinas
20566,5230,2019-01-29,24,Relógio Listrado,2,218,436,Iguatemi Campinas
20567,5232,2019-01-29,24,Short Listrado,1,102,102,Iguatemi Campinas
20568,5259,2019-01-29,24,Calça Estampa,4,177,708,Iguatemi Campinas
20569,5259,2019-01-29,24,Calça Listrado,2,181,362,Iguatemi Campinas
20570,5261,2019-01-29,24,Camisa Gola V Linho,1,145,145,Iguatemi Campinas
20571,5276,2019-01-29,24,Short Linho,3,133,399,Iguatemi Campinas
20572,5276,2019-01-29,24,Camisa Gola V Linho,1,145,145,Iguatemi Campinas
20573,5333,2019-01-29,24,Meia Listrado,2,37,74,Iguatemi Campinas
20574,5333,2019-01-29,24,Relógio Listrado,3,218,654,Iguatemi Campinas
20575,5363,2019-01-29,24,Pulseira Listrado,4,79,316,Iguatemi Campinas
20576,5363,2019-01-29,24,Relógio Listrado,1,218,218,Iguatemi Campinas
20577,5401,2019-01-30,24,Chinelo Linho,2,105,210,Iguatemi Campinas
20578,5419,2019-01-30,24,Gorro Xadrez,5,85,425,Iguatemi Campinas
20579,5426,2019-01-30,24,Sapato Listrado,2,363,726,Iguatemi Campinas
20580,5439,2019-01-30,24,Cueca Listrado,3,67,201,Iguatemi Campinas
20581,5439,2019-01-30,24,Cueca,2,50,100,Iguatemi Campinas
20582,5439,2019-01-30,24,Relógio Xadrez,1,214,214,Iguatemi Campinas
20583,5486,2019-01-30,24,Cueca,3,50,150,Iguatemi Campinas
20584,5499,2019-01-30,24,Calça Estampa,1,177,177,Iguatemi Campinas
20585,5515,2019-01-30,24,Calça Liso,2,190,380,Iguatemi Campinas
20586,5544,2019-01-30,24,Sapato Estampa,2,358,716,Iguatemi Campinas
20587,5544,2019-01-30,24,Camisa,2,100,200,Iguatemi Campinas
20588,5547,2019-01-30,24,Calça Listrado,2,181,362,Iguatemi Campinas
20589,5547,2019-01-30,24,Sapato Xadrez,2,368,736,Iguatemi Campinas
20590,5547,2019-01-30,24,Tênis Estampa,2,256,512,Iguatemi Campinas
20591,5560,2019-01-30,24,Terno,2,700,1400,Iguatemi Campinas
20592,5560,2019-01-30,24,Gorro Linho,4,124,496,Iguatemi Campinas
20593,5611,2019-01-31,24,Calça Xadrez,1,185,185,Iguatemi Campinas
20594,5611,2019-01-31,24,Calça Linho,3,211,633,Iguatemi Campinas
20595,5611,2019-01-31,24,Camisa Estampa,2,113,226,Iguatemi Campinas
20596,5653,2019-01-31,24,Cueca Liso,2,69,138,Iguatemi Campinas
20597,5653,2019-01-31,24,Bermuda Listrado,5,163,815,Iguatemi Campinas
20598,5653,2019-01-31,24,Polo Listrado,1,149,149,Iguatemi Campinas
20599,5785,2019-02-01,24,Camisa Gola V Liso,3,118,354,Iguatemi Campinas
20600,5785,2019-02-01,24,Tênis Listrado,2,262,524,Iguatemi Campinas
20601,5830,2019-02-01,24,Chinelo Xadrez,2,66,132,Iguatemi Campinas
20602,5830,2019-02-01,24,Camiseta Xadrez,1,200,200,Iguatemi Campinas
20603,5932,2019-02-01,24,Chinelo Linho,3,105,315,Iguatemi Campinas
20604,5973,2019-02-01,24,Mochila,3,270,810,Iguatemi Campinas
20605,5981,2019-02-01,24,Short,1,90,90,Iguatemi Campinas
20606,5981,2019-02-01,24,Cinto Xadrez,2,215,430,Iguatemi Campinas
20607,6088,2019-02-02,24,Relógio Xadrez,1,214,214,Iguatemi Campinas
20608,6096,2019-02-02,24,Short,2,90,180,Iguatemi Campinas
20609,6096,2019-02-02,24,Bermuda Xadrez,5,155,775,Iguatemi Campinas
20610,6096,2019-02-02,24,Calça Liso,1,190,190,Iguatemi Campinas
20611,6155,2019-02-02,24,Relógio Liso,2,216,432,Iguatemi Campinas
20612,6155,2019-02-02,24,Pulseira Xadrez,5,87,435,Iguatemi Campinas
20613,6155,2019-02-02,24,Mochila Linho,2,311,622,Iguatemi Campinas
20614,6174,2019-02-03,24,Relógio,1,200,200,Iguatemi Campinas
20615,6262,2019-02-03,24,Polo Liso,2,137,274,Iguatemi Campinas
20616,6262,2019-02-03,24,Sunga,1,100,100,Iguatemi Campinas
20617,6262,2019-02-03,24,Terno Estampa,1,706,706,Iguatemi Campinas
20618,6283,2019-02-03,24,Cinto Liso,2,209,418,Iguatemi Campinas
20619,6290,2019-02-03,24,Cueca Estampa,1,66,66,Iguatemi Campinas
20620,6290,2019-02-03,24,Sunga,2,100,200,Iguatemi Campinas
20621,6357,2019-02-03,24,Sapato Estampa,2,358,716,Iguatemi Campinas
20622,6384,2019-02-04,24,Meia,3,30,90,Iguatemi Campinas
20623,6384,2019-02-04,24,Meia Listrado,1,37,37,Iguatemi Campinas
20624,6466,2019-02-04,24,Sapato Estampa,5,358,1790,Iguatemi Campinas
20625,6480,2019-02-04,24,Mochila Liso,1,276,276,Iguatemi Campinas
20626,6480,2019-02-04,24,Cinto Xadrez,2,215,430,Iguatemi Campinas
20627,6480,2019-02-04,24,Camisa Gola V Listrado,1,116,116,Iguatemi Campinas
20628,6503,2019-02-04,24,Tênis Estampa,4,256,1024,Iguatemi Campinas
20629,6503,2019-02-04,24,Camisa Gola V Estampa,2,118,236,Iguatemi Campinas
20630,6503,2019-02-04,24,Bermuda Xadrez,2,155,310,Iguatemi Campinas
20631,6524,2019-02-04,24,Cinto Liso,3,209,627,Iguatemi Campinas
20632,6524,2019-02-04,24,Cueca Listrado,2,67,134,Iguatemi Campinas
20633,6540,2019-02-04,24,Sapato Xadrez,1,368,368,Iguatemi Campinas
20634,6540,2019-02-04,24,Cueca Xadrez,1,60,60,Iguatemi Campinas
