,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
24537,1907,2019-01-12,10,Pulseira Listrado,2,79,158,Shopping Center Leste Aricanduva
24538,1907,2019-01-12,10,Mochila Estampa,1,277,277,Shopping Center Leste Aricanduva
24539,1991,2019-01-12,10,Mochila Estampa,5,277,1385,Shopping Center Leste Aricanduva
24540,1991,2019-01-12,10,Camisa Xadrez,5,105,525,Shopping Center Leste Aricanduva
24541,2024,2019-01-12,10,Casaco Xadrez,4,259,1036,Shopping Center Leste Aricanduva
24542,2039,2019-01-12,10,Casaco Xadrez,2,259,518,Shopping Center Leste Aricanduva
24543,2039,2019-01-12,10,Calça Xadrez,2,185,370,Shopping Center Leste Aricanduva
24544,2039,2019-01-12,10,Gorro Estampa,1,93,93,Shopping Center Leste Aricanduva
24545,2151,2019-01-13,10,Chinelo Listrado,5,73,365,Shopping Center Leste Aricanduva
24546,2254,2019-01-13,10,Pulseira Xadrez,4,87,348,Shopping Center Leste Aricanduva
24547,2254,2019-01-13,10,Sapato Xadrez,1,368,368,Shopping Center Leste Aricanduva
24548,2254,2019-01-13,10,Camiseta Listrado,2,197,394,Shopping Center Leste Aricanduva
24549,2279,2019-01-13,10,Bermuda Liso,1,157,157,Shopping Center Leste Aricanduva
24550,2300,2019-01-14,10,Cinto Estampa,1,209,209,Shopping Center Leste Aricanduva
24551,2320,2019-01-14,10,Short Estampa,1,96,96,Shopping Center Leste Aricanduva
24552,2352,2019-01-14,10,Sunga Xadrez,2,116,232,Shopping Center Leste Aricanduva
24553,2419,2019-01-14,10,Tênis,1,250,250,Shopping Center Leste Aricanduva
24554,2419,2019-01-14,10,Chinelo Listrado,4,73,292,Shopping Center Leste Aricanduva
24555,2433,2019-01-14,10,Camisa Gola V Estampa,3,118,354,Shopping Center Leste Aricanduva
24556,2450,2019-01-14,10,Short Estampa,2,96,192,Shopping Center Leste Aricanduva
24557,2450,2019-01-14,10,Terno,1,700,700,Shopping Center Leste Aricanduva
24558,2480,2019-01-14,10,Relógio Listrado,2,218,436,Shopping Center Leste Aricanduva
24559,2480,2019-01-14,10,Short Xadrez,2,100,200,Shopping Center Leste Aricanduva
24560,2480,2019-01-14,10,Mochila Listrado,2,275,550,Shopping Center Leste Aricanduva
24561,2480,2019-01-14,10,Sapato Liso,2,368,736,Shopping Center Leste Aricanduva
24562,2509,2019-01-15,10,Meia Listrado,1,37,37,Shopping Center Leste Aricanduva
24563,2579,2019-01-15,10,Tênis Listrado,1,262,262,Shopping Center Leste Aricanduva
24564,2637,2019-01-15,10,Relógio,1,200,200,Shopping Center Leste Aricanduva
24565,2637,2019-01-15,10,Polo Linho,1,176,176,Shopping Center Leste Aricanduva
24566,2637,2019-01-15,10,Camiseta Linho,1,223,223,Shopping Center Leste Aricanduva
24567,2814,2019-01-16,10,Camisa Gola V Linho,2,145,290,Shopping Center Leste Aricanduva
24568,2814,2019-01-16,10,Pulseira Estampa,1,87,87,Shopping Center Leste Aricanduva
24569,2831,2019-01-16,10,Calça Linho,1,211,211,Shopping Center Leste Aricanduva
24570,2832,2019-01-16,10,Terno Estampa,2,706,1412,Shopping Center Leste Aricanduva
24571,2898,2019-01-16,10,Relógio,1,200,200,Shopping Center Leste Aricanduva
24572,2898,2019-01-16,10,Pulseira Listrado,2,79,158,Shopping Center Leste Aricanduva
24573,2898,2019-01-16,10,Mochila Xadrez,3,283,849,Shopping Center Leste Aricanduva
24574,2898,2019-01-16,10,Tênis,1,250,250,Shopping Center Leste Aricanduva
24575,2912,2019-01-17,10,Camisa Gola V Estampa,1,118,118,Shopping Center Leste Aricanduva
24576,2912,2019-01-17,10,Camisa Gola V Linho,4,145,580,Shopping Center Leste Aricanduva
24577,2912,2019-01-17,10,Sapato,1,350,350,Shopping Center Leste Aricanduva
24578,2912,2019-01-17,10,Cueca Xadrez,1,60,60,Shopping Center Leste Aricanduva
24579,2933,2019-01-17,10,Camisa Gola V Xadrez,1,107,107,Shopping Center Leste Aricanduva
24580,2933,2019-01-17,10,Terno,5,700,3500,Shopping Center Leste Aricanduva
24581,2935,2019-01-17,10,Bermuda Xadrez,3,155,465,Shopping Center Leste Aricanduva
24582,2935,2019-01-17,10,Cinto Xadrez,2,215,430,Shopping Center Leste Aricanduva
24583,2987,2019-01-17,10,Cinto Estampa,1,209,209,Shopping Center Leste Aricanduva
24584,2994,2019-01-17,10,Pulseira Linho,1,114,114,Shopping Center Leste Aricanduva
24585,2994,2019-01-17,10,Relógio Estampa,4,219,876,Shopping Center Leste Aricanduva
24586,2994,2019-01-17,10,Meia Linho,1,78,78,Shopping Center Leste Aricanduva
24587,3023,2019-01-17,10,Sunga Listrado,2,114,228,Shopping Center Leste Aricanduva
24588,3023,2019-01-17,10,Meia Xadrez,1,41,41,Shopping Center Leste Aricanduva
24589,3023,2019-01-17,10,Pulseira Estampa,3,87,261,Shopping Center Leste Aricanduva
24590,3064,2019-01-17,10,Camisa Gola V Liso,2,118,236,Shopping Center Leste Aricanduva
24591,3065,2019-01-17,10,Camisa Liso,4,105,420,Shopping Center Leste Aricanduva
24592,3073,2019-01-17,10,Camiseta Xadrez,1,200,200,Shopping Center Leste Aricanduva
24593,3073,2019-01-17,10,Pulseira Listrado,2,79,158,Shopping Center Leste Aricanduva
24594,3073,2019-01-17,10,Pulseira Estampa,4,87,348,Shopping Center Leste Aricanduva
24595,3097,2019-01-18,10,Mochila,1,270,270,Shopping Center Leste Aricanduva
24596,3097,2019-01-18,10,Mochila Liso,3,276,828,Shopping Center Leste Aricanduva
24597,3100,2019-01-18,10,Pulseira Liso,4,87,348,Shopping Center Leste Aricanduva
24598,3100,2019-01-18,10,Short,2,90,180,Shopping Center Leste Aricanduva
24599,3111,2019-01-18,10,Relógio,2,200,400,Shopping Center Leste Aricanduva
24600,3111,2019-01-18,10,Bermuda Linho,1,195,195,Shopping Center Leste Aricanduva
24601,3111,2019-01-18,10,Relógio Listrado,3,218,654,Shopping Center Leste Aricanduva
24602,3111,2019-01-18,10,Terno Linho,1,750,750,Shopping Center Leste Aricanduva
24603,3206,2019-01-18,10,Cueca Liso,3,69,207,Shopping Center Leste Aricanduva
24604,3206,2019-01-18,10,Cueca Linho,1,93,93,Shopping Center Leste Aricanduva
24605,3206,2019-01-18,10,Pulseira Listrado,1,79,79,Shopping Center Leste Aricanduva
24606,3211,2019-01-18,10,Calça Linho,5,211,1055,Shopping Center Leste Aricanduva
24607,3445,2019-01-19,10,Chinelo Listrado,1,73,73,Shopping Center Leste Aricanduva
24608,3445,2019-01-19,10,Mochila Xadrez,1,283,283,Shopping Center Leste Aricanduva
24609,3445,2019-01-19,10,Pulseira Xadrez,1,87,87,Shopping Center Leste Aricanduva
24610,3466,2019-01-19,10,Gorro Liso,4,92,368,Shopping Center Leste Aricanduva
24611,3496,2019-01-20,10,Casaco Xadrez,5,259,1295,Shopping Center Leste Aricanduva
24612,3496,2019-01-20,10,Chinelo Listrado,3,73,219,Shopping Center Leste Aricanduva
24613,3563,2019-01-20,10,Camisa Listrado,1,108,108,Shopping Center Leste Aricanduva
24614,3563,2019-01-20,10,Camisa Xadrez,5,105,525,Shopping Center Leste Aricanduva
24615,3563,2019-01-20,10,Terno Xadrez,1,709,709,Shopping Center Leste Aricanduva
24616,3563,2019-01-20,10,Bermuda Liso,1,157,157,Shopping Center Leste Aricanduva
24617,3612,2019-01-20,10,Meia Estampa,5,50,250,Shopping Center Leste Aricanduva
24618,3639,2019-01-20,10,Camisa Xadrez,3,105,315,Shopping Center Leste Aricanduva
24619,3639,2019-01-20,10,Short,1,90,90,Shopping Center Leste Aricanduva
24620,3639,2019-01-20,10,Pulseira Liso,1,87,87,Shopping Center Leste Aricanduva
24621,3640,2019-01-20,10,Sunga Liso,1,114,114,Shopping Center Leste Aricanduva
24622,3640,2019-01-20,10,Sunga Xadrez,2,116,232,Shopping Center Leste Aricanduva
24623,3640,2019-01-20,10,Camisa Listrado,1,108,108,Shopping Center Leste Aricanduva
24624,3640,2019-01-20,10,Sunga,1,100,100,Shopping Center Leste Aricanduva
24625,3649,2019-01-21,10,Sapato Estampa,3,358,1074,Shopping Center Leste Aricanduva
24626,3659,2019-01-21,10,Terno Xadrez,2,709,1418,Shopping Center Leste Aricanduva
24627,3682,2019-01-21,10,Pulseira Listrado,2,79,158,Shopping Center Leste Aricanduva
24628,3682,2019-01-21,10,Camisa Estampa,5,113,565,Shopping Center Leste Aricanduva
24629,3682,2019-01-21,10,Polo Listrado,1,149,149,Shopping Center Leste Aricanduva
24630,3727,2019-01-21,10,Cueca Xadrez,1,60,60,Shopping Center Leste Aricanduva
24631,3730,2019-01-21,10,Camiseta,5,180,900,Shopping Center Leste Aricanduva
24632,3745,2019-01-21,10,Camisa,4,100,400,Shopping Center Leste Aricanduva
24633,3745,2019-01-21,10,Terno Liso,4,720,2880,Shopping Center Leste Aricanduva
24634,3745,2019-01-21,10,Mochila Listrado,3,275,825,Shopping Center Leste Aricanduva
24635,3746,2019-01-21,10,Short Liso,2,108,216,Shopping Center Leste Aricanduva
24636,3781,2019-01-21,10,Camisa Gola V Liso,2,118,236,Shopping Center Leste Aricanduva
24637,3781,2019-01-21,10,Camisa Linho,2,141,282,Shopping Center Leste Aricanduva
24638,3840,2019-01-21,10,Gorro Xadrez,3,85,255,Shopping Center Leste Aricanduva
24639,3840,2019-01-21,10,Cueca Listrado,1,67,67,Shopping Center Leste Aricanduva
24640,3894,2019-01-22,10,Sunga,1,100,100,Shopping Center Leste Aricanduva
24641,3945,2019-01-22,10,Camiseta Liso,4,187,748,Shopping Center Leste Aricanduva
24642,3945,2019-01-22,10,Polo Listrado,5,149,745,Shopping Center Leste Aricanduva
24643,4015,2019-01-22,10,Meia,2,30,60,Shopping Center Leste Aricanduva
24644,4068,2019-01-23,10,Cinto Listrado,2,214,428,Shopping Center Leste Aricanduva
24645,4068,2019-01-23,10,Casaco Listrado,4,269,1076,Shopping Center Leste Aricanduva
24646,4076,2019-01-23,10,Mochila Xadrez,1,283,283,Shopping Center Leste Aricanduva
24647,4201,2019-01-23,10,Camisa Linho,3,141,423,Shopping Center Leste Aricanduva
24648,4201,2019-01-23,10,Cinto Xadrez,1,215,215,Shopping Center Leste Aricanduva
24649,4201,2019-01-23,10,Terno Estampa,1,706,706,Shopping Center Leste Aricanduva
24650,4241,2019-01-24,10,Casaco Linho,3,299,897,Shopping Center Leste Aricanduva
24651,4241,2019-01-24,10,Camisa Estampa,2,113,226,Shopping Center Leste Aricanduva
24652,4282,2019-01-24,10,Camisa Listrado,3,108,324,Shopping Center Leste Aricanduva
24653,4292,2019-01-24,10,Meia,3,30,90,Shopping Center Leste Aricanduva
24654,4373,2019-01-24,10,Calça,1,170,170,Shopping Center Leste Aricanduva
24655,4383,2019-01-24,10,Polo Liso,3,137,411,Shopping Center Leste Aricanduva
24656,4383,2019-01-24,10,Sunga Liso,5,114,570,Shopping Center Leste Aricanduva
24657,4448,2019-01-25,10,Meia Estampa,1,50,50,Shopping Center Leste Aricanduva
24658,4448,2019-01-25,10,Short Xadrez,2,100,200,Shopping Center Leste Aricanduva
24659,4448,2019-01-25,10,Mochila Liso,2,276,552,Shopping Center Leste Aricanduva
24660,4456,2019-01-25,10,Sapato Linho,3,391,1173,Shopping Center Leste Aricanduva
24661,4461,2019-01-25,10,Calça Liso,3,190,570,Shopping Center Leste Aricanduva
24662,4493,2019-01-25,10,Short Xadrez,1,100,100,Shopping Center Leste Aricanduva
24663,4514,2019-01-25,10,Terno Xadrez,1,709,709,Shopping Center Leste Aricanduva
24664,4529,2019-01-25,10,Meia Estampa,1,50,50,Shopping Center Leste Aricanduva
24665,4529,2019-01-25,10,Bermuda Xadrez,2,155,310,Shopping Center Leste Aricanduva
24666,4601,2019-01-25,10,Bermuda,1,150,150,Shopping Center Leste Aricanduva
24667,4601,2019-01-25,10,Calça Listrado,1,181,181,Shopping Center Leste Aricanduva
24668,4602,2019-01-26,10,Gorro Liso,1,92,92,Shopping Center Leste Aricanduva
24669,4633,2019-01-26,10,Pulseira,5,70,350,Shopping Center Leste Aricanduva
24670,4706,2019-01-26,10,Tênis,4,250,1000,Shopping Center Leste Aricanduva
24671,4707,2019-01-26,10,Sapato Liso,1,368,368,Shopping Center Leste Aricanduva
24672,4707,2019-01-26,10,Relógio Estampa,2,219,438,Shopping Center Leste Aricanduva
24673,4707,2019-01-26,10,Gorro Linho,1,124,124,Shopping Center Leste Aricanduva
24674,4709,2019-01-26,10,Gorro Xadrez,1,85,85,Shopping Center Leste Aricanduva
24675,4709,2019-01-26,10,Sunga Xadrez,4,116,464,Shopping Center Leste Aricanduva
24676,4709,2019-01-26,10,Polo Linho,1,176,176,Shopping Center Leste Aricanduva
24677,4802,2019-01-26,10,Relógio Listrado,4,218,872,Shopping Center Leste Aricanduva
24678,4811,2019-01-26,10,Casaco Xadrez,1,259,259,Shopping Center Leste Aricanduva
24679,4811,2019-01-26,10,Camiseta Liso,2,187,374,Shopping Center Leste Aricanduva
24680,4846,2019-01-27,10,Camiseta,1,180,180,Shopping Center Leste Aricanduva
24681,4930,2019-01-27,10,Cueca Estampa,1,66,66,Shopping Center Leste Aricanduva
24682,4930,2019-01-27,10,Relógio Liso,4,216,864,Shopping Center Leste Aricanduva
24683,4930,2019-01-27,10,Calça Linho,1,211,211,Shopping Center Leste Aricanduva
24684,4930,2019-01-27,10,Cinto Xadrez,1,215,215,Shopping Center Leste Aricanduva
24685,4994,2019-01-27,10,Gorro Listrado,4,97,388,Shopping Center Leste Aricanduva
24686,4994,2019-01-27,10,Cueca Xadrez,3,60,180,Shopping Center Leste Aricanduva
24687,4994,2019-01-27,10,Bermuda Listrado,3,163,489,Shopping Center Leste Aricanduva
24688,5007,2019-01-27,10,Relógio Listrado,2,218,436,Shopping Center Leste Aricanduva
24689,5007,2019-01-27,10,Pulseira Linho,2,114,228,Shopping Center Leste Aricanduva
24690,5037,2019-01-28,10,Calça Listrado,2,181,362,Shopping Center Leste Aricanduva
24691,5037,2019-01-28,10,Pulseira Linho,4,114,456,Shopping Center Leste Aricanduva
24692,5048,2019-01-28,10,Polo Liso,2,137,274,Shopping Center Leste Aricanduva
24693,5048,2019-01-28,10,Calça Xadrez,2,185,370,Shopping Center Leste Aricanduva
24694,5061,2019-01-28,10,Bermuda Linho,3,195,585,Shopping Center Leste Aricanduva
24695,5099,2019-01-28,10,Short Linho,1,133,133,Shopping Center Leste Aricanduva
24696,5099,2019-01-28,10,Short,2,90,180,Shopping Center Leste Aricanduva
24697,5099,2019-01-28,10,Casaco Linho,2,299,598,Shopping Center Leste Aricanduva
24698,5099,2019-01-28,10,Camiseta Liso,2,187,374,Shopping Center Leste Aricanduva
24699,5099,2019-01-28,10,Cueca Liso,1,69,69,Shopping Center Leste Aricanduva
24700,5099,2019-01-28,10,Calça,1,170,170,Shopping Center Leste Aricanduva
24701,5102,2019-01-28,10,Pulseira Estampa,2,87,174,Shopping Center Leste Aricanduva
24702,5145,2019-01-28,10,Bermuda Liso,3,157,471,Shopping Center Leste Aricanduva
24703,5145,2019-01-28,10,Sunga Xadrez,2,116,232,Shopping Center Leste Aricanduva
24704,5223,2019-01-29,10,Casaco Listrado,2,269,538,Shopping Center Leste Aricanduva
