,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
85053,1533,2019-01-10,11,Tênis Listrado,1,262,262,Ribeirão Shopping
85054,1543,2019-01-10,11,Polo Estampa,4,138,552,Ribeirão Shopping
85055,1545,2019-01-10,11,Short,2,90,180,Ribeirão Shopping
85056,1550,2019-01-10,11,Polo Listrado,2,149,298,Ribeirão Shopping
85057,1550,2019-01-10,11,Cinto Liso,2,209,418,Ribeirão Shopping
85058,1592,2019-01-10,11,Mochila Linho,1,311,311,Ribeirão Shopping
85059,1594,2019-01-10,11,Calça Xadrez,1,185,185,Ribeirão Shopping
85060,1594,2019-01-10,11,Relógio Xadrez,2,214,428,Ribeirão Shopping
85061,1607,2019-01-10,11,Calça,1,170,170,Ribeirão Shopping
85062,1607,2019-01-10,11,Meia Xadrez,2,41,82,Ribeirão Shopping
85063,1754,2019-01-11,11,Terno Linho,1,750,750,Ribeirão Shopping
85064,1754,2019-01-11,11,Meia Xadrez,3,41,123,Ribeirão Shopping
85065,1779,2019-01-11,11,Camiseta Liso,3,187,561,Ribeirão Shopping
85066,1827,2019-01-11,11,Short Xadrez,1,100,100,Ribeirão Shopping
85067,1827,2019-01-11,11,Chinelo Estampa,2,74,148,Ribeirão Shopping
85068,1827,2019-01-11,11,Relógio Linho,3,240,720,Ribeirão Shopping
85069,1827,2019-01-11,11,Camisa Gola V Linho,1,145,145,Ribeirão Shopping
85070,1832,2019-01-11,11,Meia Linho,2,78,156,Ribeirão Shopping
85071,1832,2019-01-11,11,Cueca Liso,1,69,69,Ribeirão Shopping
85072,1832,2019-01-11,11,Calça Listrado,3,181,543,Ribeirão Shopping
85073,1832,2019-01-11,11,Gorro Liso,2,92,184,Ribeirão Shopping
85074,1840,2019-01-11,11,Bermuda,1,150,150,Ribeirão Shopping
85075,1840,2019-01-11,11,Cueca,4,50,200,Ribeirão Shopping
85076,1859,2019-01-11,11,Camiseta Xadrez,5,200,1000,Ribeirão Shopping
85077,1870,2019-01-12,11,Meia Linho,1,78,78,Ribeirão Shopping
85078,1899,2019-01-12,11,Calça,4,170,680,Ribeirão Shopping
85079,1899,2019-01-12,11,Gorro,1,80,80,Ribeirão Shopping
85080,1899,2019-01-12,11,Camisa Listrado,3,108,324,Ribeirão Shopping
85081,1899,2019-01-12,11,Casaco Estampa,2,256,512,Ribeirão Shopping
85082,1947,2019-01-12,11,Sapato Xadrez,1,368,368,Ribeirão Shopping
85083,1986,2019-01-12,11,Relógio Estampa,1,219,219,Ribeirão Shopping
85084,1986,2019-01-12,11,Gorro Xadrez,3,85,255,Ribeirão Shopping
85085,1986,2019-01-12,11,Short Liso,2,108,216,Ribeirão Shopping
85086,1986,2019-01-12,11,Camisa Gola V Estampa,2,118,236,Ribeirão Shopping
85087,2009,2019-01-12,11,Short Liso,1,108,108,Ribeirão Shopping
85088,2054,2019-01-12,11,Camisa Gola V Estampa,1,118,118,Ribeirão Shopping
85089,2085,2019-01-12,11,Sunga Xadrez,3,116,348,Ribeirão Shopping
85090,2085,2019-01-12,11,Chinelo Liso,2,71,142,Ribeirão Shopping
85091,2131,2019-01-13,11,Short,2,90,180,Ribeirão Shopping
85092,2131,2019-01-13,11,Meia Xadrez,2,41,82,Ribeirão Shopping
85093,2131,2019-01-13,11,Short,5,90,450,Ribeirão Shopping
85094,2131,2019-01-13,11,Tênis,4,250,1000,Ribeirão Shopping
85095,2147,2019-01-13,11,Terno Xadrez,1,709,709,Ribeirão Shopping
85096,2147,2019-01-13,11,Camisa Gola V Xadrez,3,107,321,Ribeirão Shopping
85097,2305,2019-01-14,11,Camiseta Liso,2,187,374,Ribeirão Shopping
85098,2349,2019-01-14,11,Relógio Xadrez,1,214,214,Ribeirão Shopping
85099,2350,2019-01-14,11,Tênis Estampa,3,256,768,Ribeirão Shopping
85100,2350,2019-01-14,11,Camiseta Xadrez,2,200,400,Ribeirão Shopping
85101,2354,2019-01-14,11,Pulseira Listrado,1,79,79,Ribeirão Shopping
85102,2354,2019-01-14,11,Gorro Listrado,4,97,388,Ribeirão Shopping
85103,2354,2019-01-14,11,Sunga,1,100,100,Ribeirão Shopping
85104,2406,2019-01-14,11,Gorro Listrado,5,97,485,Ribeirão Shopping
85105,2406,2019-01-14,11,Terno Estampa,4,706,2824,Ribeirão Shopping
85106,2406,2019-01-14,11,Chinelo Linho,5,105,525,Ribeirão Shopping
85107,2408,2019-01-14,11,Gorro Linho,1,124,124,Ribeirão Shopping
85108,2408,2019-01-14,11,Pulseira,5,70,350,Ribeirão Shopping
85109,2457,2019-01-14,11,Chinelo Liso,1,71,71,Ribeirão Shopping
85110,2457,2019-01-14,11,Relógio Linho,2,240,480,Ribeirão Shopping
85111,2474,2019-01-14,11,Sunga Xadrez,2,116,232,Ribeirão Shopping
85112,2474,2019-01-14,11,Relógio,1,200,200,Ribeirão Shopping
85113,2487,2019-01-14,11,Camisa Gola V Liso,3,118,354,Ribeirão Shopping
85114,2487,2019-01-14,11,Pulseira Xadrez,5,87,435,Ribeirão Shopping
85115,2506,2019-01-15,11,Sunga Xadrez,1,116,116,Ribeirão Shopping
85116,2528,2019-01-15,11,Camiseta Listrado,2,197,394,Ribeirão Shopping
85117,2550,2019-01-15,11,Casaco Xadrez,2,259,518,Ribeirão Shopping
85118,2629,2019-01-15,11,Terno Liso,1,720,720,Ribeirão Shopping
85119,2670,2019-01-15,11,Camisa Estampa,1,113,113,Ribeirão Shopping
85120,2670,2019-01-15,11,Cueca Linho,1,93,93,Ribeirão Shopping
85121,2674,2019-01-15,11,Short Liso,1,108,108,Ribeirão Shopping
85122,2674,2019-01-15,11,Relógio Estampa,3,219,657,Ribeirão Shopping
85123,2746,2019-01-16,11,Relógio Estampa,2,219,438,Ribeirão Shopping
85124,2844,2019-01-16,11,Relógio,2,200,400,Ribeirão Shopping
85125,2918,2019-01-17,11,Short Listrado,2,102,204,Ribeirão Shopping
85126,2918,2019-01-17,11,Camiseta Linho,2,223,446,Ribeirão Shopping
85127,2918,2019-01-17,11,Sunga,1,100,100,Ribeirão Shopping
85128,2989,2019-01-17,11,Bermuda Xadrez,2,155,310,Ribeirão Shopping
85129,2989,2019-01-17,11,Gorro Listrado,4,97,388,Ribeirão Shopping
85130,2989,2019-01-17,11,Camisa Gola V Xadrez,1,107,107,Ribeirão Shopping
85131,2989,2019-01-17,11,Mochila Liso,5,276,1380,Ribeirão Shopping
85132,3006,2019-01-17,11,Chinelo Linho,4,105,420,Ribeirão Shopping
85133,3017,2019-01-17,11,Short Estampa,1,96,96,Ribeirão Shopping
85134,3138,2019-01-18,11,Polo Estampa,3,138,414,Ribeirão Shopping
85135,3196,2019-01-18,11,Cueca Xadrez,4,60,240,Ribeirão Shopping
85136,3227,2019-01-18,11,Sunga Xadrez,3,116,348,Ribeirão Shopping
85137,3242,2019-01-18,11,Sapato Linho,3,391,1173,Ribeirão Shopping
85138,3269,2019-01-18,11,Camisa Liso,3,105,315,Ribeirão Shopping
85139,3269,2019-01-18,11,Casaco Liso,1,255,255,Ribeirão Shopping
85140,3321,2019-01-19,11,Calça,4,170,680,Ribeirão Shopping
85141,3377,2019-01-19,11,Gorro Linho,2,124,248,Ribeirão Shopping
85142,3377,2019-01-19,11,Terno Liso,1,720,720,Ribeirão Shopping
85143,3440,2019-01-19,11,Casaco Xadrez,2,259,518,Ribeirão Shopping
85144,3440,2019-01-19,11,Casaco,1,250,250,Ribeirão Shopping
85145,3440,2019-01-19,11,Short Linho,2,133,266,Ribeirão Shopping
85146,3440,2019-01-19,11,Cinto Linho,2,248,496,Ribeirão Shopping
85147,3458,2019-01-19,11,Camisa,2,100,200,Ribeirão Shopping
85148,3471,2019-01-20,11,Sapato Estampa,2,358,716,Ribeirão Shopping
85149,3471,2019-01-20,11,Casaco,3,250,750,Ribeirão Shopping
85150,3471,2019-01-20,11,Chinelo Xadrez,2,66,132,Ribeirão Shopping
85151,3471,2019-01-20,11,Sunga Linho,4,149,596,Ribeirão Shopping
85152,3489,2019-01-20,11,Relógio Estampa,2,219,438,Ribeirão Shopping
85153,3489,2019-01-20,11,Pulseira Listrado,3,79,237,Ribeirão Shopping
85154,3489,2019-01-20,11,Mochila Listrado,1,275,275,Ribeirão Shopping
85155,3564,2019-01-20,11,Camisa Gola V Linho,2,145,290,Ribeirão Shopping
85156,3564,2019-01-20,11,Mochila Listrado,1,275,275,Ribeirão Shopping
85157,3564,2019-01-20,11,Pulseira Listrado,2,79,158,Ribeirão Shopping
85158,3564,2019-01-20,11,Camisa Gola V Liso,1,118,118,Ribeirão Shopping
85159,3586,2019-01-20,11,Short Listrado,3,102,306,Ribeirão Shopping
85160,3586,2019-01-20,11,Polo,1,130,130,Ribeirão Shopping
85161,3623,2019-01-20,11,Sunga,2,100,200,Ribeirão Shopping
85162,3623,2019-01-20,11,Camisa Gola V,1,100,100,Ribeirão Shopping
85163,3623,2019-01-20,11,Polo,3,130,390,Ribeirão Shopping
85164,3623,2019-01-20,11,Relógio Xadrez,4,214,856,Ribeirão Shopping
85165,3626,2019-01-20,11,Short Linho,1,133,133,Ribeirão Shopping
85166,3626,2019-01-20,11,Tênis Listrado,1,262,262,Ribeirão Shopping
85167,3626,2019-01-20,11,Sapato Liso,5,368,1840,Ribeirão Shopping
85168,3626,2019-01-20,11,Mochila Xadrez,1,283,283,Ribeirão Shopping
85169,3626,2019-01-20,11,Polo Xadrez,2,142,284,Ribeirão Shopping
85170,3626,2019-01-20,11,Mochila Liso,2,276,552,Ribeirão Shopping
85171,3716,2019-01-21,11,Gorro Linho,1,124,124,Ribeirão Shopping
85172,3716,2019-01-21,11,Cueca Estampa,1,66,66,Ribeirão Shopping
85173,3716,2019-01-21,11,Gorro Linho,1,124,124,Ribeirão Shopping
85174,3718,2019-01-21,11,Gorro Xadrez,4,85,340,Ribeirão Shopping
85175,3757,2019-01-21,11,Relógio Xadrez,2,214,428,Ribeirão Shopping
85176,3786,2019-01-21,11,Cueca Linho,2,93,186,Ribeirão Shopping
85177,3786,2019-01-21,11,Cueca Xadrez,5,60,300,Ribeirão Shopping
85178,3786,2019-01-21,11,Camiseta Listrado,2,197,394,Ribeirão Shopping
85179,3830,2019-01-21,11,Polo Linho,1,176,176,Ribeirão Shopping
85180,3830,2019-01-21,11,Polo Listrado,4,149,596,Ribeirão Shopping
85181,3830,2019-01-21,11,Terno,1,700,700,Ribeirão Shopping
85182,3856,2019-01-22,11,Camisa Gola V,2,100,200,Ribeirão Shopping
85183,3856,2019-01-22,11,Tênis Estampa,2,256,512,Ribeirão Shopping
85184,3856,2019-01-22,11,Meia Xadrez,2,41,82,Ribeirão Shopping
85185,3875,2019-01-22,11,Relógio Listrado,1,218,218,Ribeirão Shopping
85186,3875,2019-01-22,11,Calça Linho,3,211,633,Ribeirão Shopping
85187,4046,2019-01-23,11,Short Linho,2,133,266,Ribeirão Shopping
85188,4074,2019-01-23,11,Chinelo,3,60,180,Ribeirão Shopping
85189,4095,2019-01-23,11,Mochila Listrado,1,275,275,Ribeirão Shopping
85190,4115,2019-01-23,11,Calça Linho,1,211,211,Ribeirão Shopping
85191,4115,2019-01-23,11,Terno Liso,5,720,3600,Ribeirão Shopping
85192,4115,2019-01-23,11,Sunga Xadrez,1,116,116,Ribeirão Shopping
85193,4139,2019-01-23,11,Camisa Estampa,3,113,339,Ribeirão Shopping
85194,4139,2019-01-23,11,Camiseta,5,180,900,Ribeirão Shopping
85195,4139,2019-01-23,11,Meia Xadrez,4,41,164,Ribeirão Shopping
85196,4139,2019-01-23,11,Chinelo Linho,5,105,525,Ribeirão Shopping
85197,4170,2019-01-23,11,Sunga Estampa,1,120,120,Ribeirão Shopping
85198,4170,2019-01-23,11,Chinelo Linho,1,105,105,Ribeirão Shopping
85199,4175,2019-01-23,11,Relógio Xadrez,2,214,428,Ribeirão Shopping
85200,4175,2019-01-23,11,Camisa,1,100,100,Ribeirão Shopping
85201,4233,2019-01-24,11,Bermuda Listrado,2,163,326,Ribeirão Shopping
85202,4233,2019-01-24,11,Sunga,4,100,400,Ribeirão Shopping
85203,4233,2019-01-24,11,Chinelo Estampa,1,74,74,Ribeirão Shopping
85204,4258,2019-01-24,11,Relógio Linho,5,240,1200,Ribeirão Shopping
85205,4258,2019-01-24,11,Relógio Liso,1,216,216,Ribeirão Shopping
85206,4258,2019-01-24,11,Cinto Liso,3,209,627,Ribeirão Shopping
85207,4284,2019-01-24,11,Tênis Linho,3,294,882,Ribeirão Shopping
85208,4300,2019-01-24,11,Calça Estampa,2,177,354,Ribeirão Shopping
85209,4316,2019-01-24,11,Chinelo Linho,2,105,210,Ribeirão Shopping
85210,4322,2019-01-24,11,Bermuda Listrado,1,163,163,Ribeirão Shopping
85211,4322,2019-01-24,11,Casaco Listrado,2,269,538,Ribeirão Shopping
85212,4322,2019-01-24,11,Pulseira,2,70,140,Ribeirão Shopping
85213,4337,2019-01-24,11,Short Listrado,3,102,306,Ribeirão Shopping
85214,4337,2019-01-24,11,Cinto Estampa,5,209,1045,Ribeirão Shopping
85215,4337,2019-01-24,11,Short Liso,1,108,108,Ribeirão Shopping
85216,4352,2019-01-24,11,Chinelo Listrado,2,73,146,Ribeirão Shopping
85217,4352,2019-01-24,11,Sunga,2,100,200,Ribeirão Shopping
85218,4352,2019-01-24,11,Pulseira Estampa,1,87,87,Ribeirão Shopping
85219,4404,2019-01-24,11,Short Estampa,3,96,288,Ribeirão Shopping
85220,4404,2019-01-24,11,Bermuda Estampa,1,169,169,Ribeirão Shopping
85221,4404,2019-01-24,11,Pulseira Linho,5,114,570,Ribeirão Shopping
85222,4551,2019-01-25,11,Relógio Liso,2,216,432,Ribeirão Shopping
85223,4593,2019-01-25,11,Tênis,3,250,750,Ribeirão Shopping
85224,4681,2019-01-26,11,Meia Estampa,1,50,50,Ribeirão Shopping
85225,4692,2019-01-26,11,Meia Xadrez,5,41,205,Ribeirão Shopping
85226,4692,2019-01-26,11,Mochila Estampa,3,277,831,Ribeirão Shopping
85227,4698,2019-01-26,11,Casaco Estampa,5,256,1280,Ribeirão Shopping
85228,4698,2019-01-26,11,Sapato,1,350,350,Ribeirão Shopping
85229,4698,2019-01-26,11,Terno Estampa,1,706,706,Ribeirão Shopping
85230,4749,2019-01-26,11,Cinto,5,200,1000,Ribeirão Shopping
85231,4749,2019-01-26,11,Bermuda Xadrez,3,155,465,Ribeirão Shopping
85232,4749,2019-01-26,11,Tênis Estampa,1,256,256,Ribeirão Shopping
85233,4797,2019-01-26,11,Casaco Linho,2,299,598,Ribeirão Shopping
85234,4797,2019-01-26,11,Sunga Listrado,5,114,570,Ribeirão Shopping
85235,4812,2019-01-26,11,Mochila Linho,3,311,933,Ribeirão Shopping
85236,4812,2019-01-26,11,Cinto Liso,1,209,209,Ribeirão Shopping
85237,4817,2019-01-26,11,Camiseta Listrado,2,197,394,Ribeirão Shopping
85238,4872,2019-01-27,11,Calça Xadrez,1,185,185,Ribeirão Shopping
85239,4872,2019-01-27,11,Polo Linho,1,176,176,Ribeirão Shopping
85240,4939,2019-01-27,11,Sapato,2,350,700,Ribeirão Shopping
85241,4939,2019-01-27,11,Cueca Liso,1,69,69,Ribeirão Shopping
85242,4995,2019-01-27,11,Sapato Listrado,2,363,726,Ribeirão Shopping
85243,5019,2019-01-28,11,Terno Xadrez,3,709,2127,Ribeirão Shopping
85244,5019,2019-01-28,11,Bermuda Linho,3,195,585,Ribeirão Shopping
85245,5019,2019-01-28,11,Cueca Listrado,4,67,268,Ribeirão Shopping
85246,5034,2019-01-28,11,Bermuda,3,150,450,Ribeirão Shopping
85247,5057,2019-01-28,11,Gorro,3,80,240,Ribeirão Shopping
85248,5078,2019-01-28,11,Cueca Liso,1,69,69,Ribeirão Shopping
85249,5078,2019-01-28,11,Camiseta Linho,3,223,669,Ribeirão Shopping
85250,5078,2019-01-28,11,Polo Xadrez,1,142,142,Ribeirão Shopping
85251,5120,2019-01-28,11,Cueca,5,50,250,Ribeirão Shopping
85252,5133,2019-01-28,11,Cueca Listrado,3,67,201,Ribeirão Shopping
85253,5149,2019-01-28,11,Camisa Linho,1,141,141,Ribeirão Shopping
85254,5149,2019-01-28,11,Gorro Linho,2,124,248,Ribeirão Shopping
85255,5254,2019-01-29,11,Sunga Liso,1,114,114,Ribeirão Shopping
85256,5327,2019-01-29,11,Calça Liso,2,190,380,Ribeirão Shopping
85257,5327,2019-01-29,11,Camiseta Estampa,2,196,392,Ribeirão Shopping
85258,5408,2019-01-30,11,Relógio Estampa,1,219,219,Ribeirão Shopping
85259,5457,2019-01-30,11,Casaco Listrado,2,269,538,Ribeirão Shopping
85260,5459,2019-01-30,11,Short Listrado,3,102,306,Ribeirão Shopping
85261,5487,2019-01-30,11,Cueca Estampa,1,66,66,Ribeirão Shopping
85262,5487,2019-01-30,11,Meia Estampa,2,50,100,Ribeirão Shopping
85263,5487,2019-01-30,11,Camisa Listrado,3,108,324,Ribeirão Shopping
85264,5487,2019-01-30,11,Camiseta,2,180,360,Ribeirão Shopping
85265,5487,2019-01-30,11,Polo,3,130,390,Ribeirão Shopping
85266,5575,2019-01-30,11,Cinto Liso,2,209,418,Ribeirão Shopping
85267,5589,2019-01-30,11,Relógio Listrado,1,218,218,Ribeirão Shopping
85268,5623,2019-01-31,11,Cinto Xadrez,1,215,215,Ribeirão Shopping
85269,5623,2019-01-31,11,Camisa Liso,1,105,105,Ribeirão Shopping
85270,5625,2019-01-31,11,Calça,2,170,340,Ribeirão Shopping
85271,5625,2019-01-31,11,Sapato Xadrez,1,368,368,Ribeirão Shopping
85272,5629,2019-01-31,11,Tênis Listrado,2,262,524,Ribeirão Shopping
85273,5636,2019-01-31,11,Terno Xadrez,2,709,1418,Ribeirão Shopping
85274,5636,2019-01-31,11,Sapato Listrado,2,363,726,Ribeirão Shopping
85275,5638,2019-01-31,11,Sapato Linho,2,391,782,Ribeirão Shopping
85276,5638,2019-01-31,11,Bermuda Liso,2,157,314,Ribeirão Shopping
85277,5645,2019-01-31,11,Polo Estampa,1,138,138,Ribeirão Shopping
85278,5645,2019-01-31,11,Sunga,1,100,100,Ribeirão Shopping
85279,5699,2019-01-31,11,Gorro Estampa,5,93,465,Ribeirão Shopping
85280,5816,2019-02-01,11,Mochila Xadrez,2,283,566,Ribeirão Shopping
85281,5816,2019-02-01,11,Terno Estampa,2,706,1412,Ribeirão Shopping
85282,5817,2019-02-01,11,Pulseira,1,70,70,Ribeirão Shopping
85283,5844,2019-02-01,11,Bermuda,1,150,150,Ribeirão Shopping
85284,5909,2019-02-01,11,Meia,1,30,30,Ribeirão Shopping
85285,5909,2019-02-01,11,Terno Estampa,1,706,706,Ribeirão Shopping
