,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
80965,1579,2019-01-10,20,Relógio Linho,2,240,480,Shopping SP Market
80966,1588,2019-01-10,20,Meia Listrado,4,37,148,Shopping SP Market
80967,1588,2019-01-10,20,Camisa Gola V Listrado,3,116,348,Shopping SP Market
80968,1588,2019-01-10,20,Relógio,2,200,400,Shopping SP Market
80969,1632,2019-01-10,20,Camisa Linho,2,141,282,Shopping SP Market
80970,1684,2019-01-11,20,Calça,1,170,170,Shopping SP Market
80971,1707,2019-01-11,20,Tênis Liso,3,266,798,Shopping SP Market
80972,1707,2019-01-11,20,Mochila Linho,4,311,1244,Shopping SP Market
80973,1761,2019-01-11,20,Sapato Liso,4,368,1472,Shopping SP Market
80974,1764,2019-01-11,20,Polo Estampa,2,138,276,Shopping SP Market
80975,1768,2019-01-11,20,Camisa Gola V Xadrez,1,107,107,Shopping SP Market
80976,1799,2019-01-11,20,Camisa Gola V Listrado,1,116,116,Shopping SP Market
80977,1862,2019-01-11,20,Tênis Linho,1,294,294,Shopping SP Market
80978,1929,2019-01-12,20,Cinto Xadrez,1,215,215,Shopping SP Market
80979,1929,2019-01-12,20,Short Estampa,5,96,480,Shopping SP Market
80980,1934,2019-01-12,20,Meia Listrado,4,37,148,Shopping SP Market
80981,1934,2019-01-12,20,Casaco Estampa,3,256,768,Shopping SP Market
80982,1934,2019-01-12,20,Short Xadrez,3,100,300,Shopping SP Market
80983,1954,2019-01-12,20,Pulseira Linho,3,114,342,Shopping SP Market
80984,2110,2019-01-13,20,Bermuda Xadrez,5,155,775,Shopping SP Market
80985,2118,2019-01-13,20,Terno Xadrez,2,709,1418,Shopping SP Market
80986,2118,2019-01-13,20,Bermuda Xadrez,1,155,155,Shopping SP Market
80987,2171,2019-01-13,20,Sapato Xadrez,5,368,1840,Shopping SP Market
80988,2171,2019-01-13,20,Cinto Liso,4,209,836,Shopping SP Market
80989,2179,2019-01-13,20,Calça,3,170,510,Shopping SP Market
80990,2205,2019-01-13,20,Gorro Liso,2,92,184,Shopping SP Market
80991,2205,2019-01-13,20,Camiseta Xadrez,2,200,400,Shopping SP Market
80992,2230,2019-01-13,20,Casaco Listrado,3,269,807,Shopping SP Market
80993,2230,2019-01-13,20,Terno Estampa,1,706,706,Shopping SP Market
80994,2234,2019-01-13,20,Polo,2,130,260,Shopping SP Market
80995,2247,2019-01-13,20,Pulseira Liso,1,87,87,Shopping SP Market
80996,2271,2019-01-13,20,Tênis Linho,1,294,294,Shopping SP Market
80997,2271,2019-01-13,20,Chinelo,1,60,60,Shopping SP Market
80998,2293,2019-01-14,20,Gorro Liso,3,92,276,Shopping SP Market
80999,2395,2019-01-14,20,Short Liso,1,108,108,Shopping SP Market
81000,2395,2019-01-14,20,Meia Listrado,3,37,111,Shopping SP Market
81001,2476,2019-01-14,20,Cueca,1,50,50,Shopping SP Market
81002,2476,2019-01-14,20,Short Liso,3,108,324,Shopping SP Market
81003,2515,2019-01-15,20,Meia Liso,4,38,152,Shopping SP Market
81004,2515,2019-01-15,20,Cinto Listrado,1,214,214,Shopping SP Market
81005,2522,2019-01-15,20,Relógio Linho,1,240,240,Shopping SP Market
81006,2567,2019-01-15,20,Calça Linho,5,211,1055,Shopping SP Market
81007,2618,2019-01-15,20,Bermuda Linho,1,195,195,Shopping SP Market
81008,2618,2019-01-15,20,Sapato Xadrez,3,368,1104,Shopping SP Market
81009,2618,2019-01-15,20,Cueca Xadrez,3,60,180,Shopping SP Market
81010,2653,2019-01-15,20,Sunga Linho,5,149,745,Shopping SP Market
81011,2669,2019-01-15,20,Gorro Linho,3,124,372,Shopping SP Market
81012,2686,2019-01-15,20,Cinto Liso,2,209,418,Shopping SP Market
81013,2686,2019-01-15,20,Cinto Listrado,2,214,428,Shopping SP Market
81014,2686,2019-01-15,20,Relógio Xadrez,1,214,214,Shopping SP Market
81015,2695,2019-01-15,20,Pulseira Liso,1,87,87,Shopping SP Market
81016,2695,2019-01-15,20,Relógio Xadrez,1,214,214,Shopping SP Market
81017,2717,2019-01-16,20,Mochila,2,270,540,Shopping SP Market
81018,2728,2019-01-16,20,Bermuda Estampa,1,169,169,Shopping SP Market
81019,2767,2019-01-16,20,Meia Linho,1,78,78,Shopping SP Market
81020,2767,2019-01-16,20,Gorro Estampa,1,93,93,Shopping SP Market
81021,2784,2019-01-16,20,Camisa Gola V Listrado,1,116,116,Shopping SP Market
81022,2784,2019-01-16,20,Polo Xadrez,5,142,710,Shopping SP Market
81023,2809,2019-01-16,20,Terno Estampa,1,706,706,Shopping SP Market
81024,2813,2019-01-16,20,Pulseira Listrado,1,79,79,Shopping SP Market
81025,2813,2019-01-16,20,Gorro Estampa,3,93,279,Shopping SP Market
81026,2857,2019-01-16,20,Camisa Liso,2,105,210,Shopping SP Market
81027,2868,2019-01-16,20,Camisa Liso,2,105,210,Shopping SP Market
81028,2868,2019-01-16,20,Bermuda Estampa,5,169,845,Shopping SP Market
81029,2900,2019-01-16,20,Sunga Liso,1,114,114,Shopping SP Market
81030,2900,2019-01-16,20,Polo Liso,2,137,274,Shopping SP Market
81031,2900,2019-01-16,20,Bermuda Liso,2,157,314,Shopping SP Market
81032,2900,2019-01-16,20,Gorro Linho,1,124,124,Shopping SP Market
81033,2940,2019-01-17,20,Mochila Estampa,1,277,277,Shopping SP Market
81034,2940,2019-01-17,20,Camisa Linho,4,141,564,Shopping SP Market
81035,2967,2019-01-17,20,Short Liso,1,108,108,Shopping SP Market
81036,3021,2019-01-17,20,Mochila Xadrez,1,283,283,Shopping SP Market
81037,3044,2019-01-17,20,Meia Estampa,2,50,100,Shopping SP Market
81038,3044,2019-01-17,20,Cinto Linho,2,248,496,Shopping SP Market
81039,3056,2019-01-17,20,Tênis Xadrez,1,259,259,Shopping SP Market
81040,3056,2019-01-17,20,Polo,2,130,260,Shopping SP Market
81041,3061,2019-01-17,20,Mochila,4,270,1080,Shopping SP Market
81042,3061,2019-01-17,20,Meia Listrado,3,37,111,Shopping SP Market
81043,3061,2019-01-17,20,Sunga Estampa,1,120,120,Shopping SP Market
81044,3061,2019-01-17,20,Meia Estampa,1,50,50,Shopping SP Market
81045,3061,2019-01-17,20,Tênis Estampa,1,256,256,Shopping SP Market
81046,3126,2019-01-18,20,Camiseta Xadrez,1,200,200,Shopping SP Market
81047,3126,2019-01-18,20,Chinelo Liso,1,71,71,Shopping SP Market
81048,3126,2019-01-18,20,Tênis Xadrez,3,259,777,Shopping SP Market
81049,3137,2019-01-18,20,Chinelo Liso,1,71,71,Shopping SP Market
81050,3178,2019-01-18,20,Chinelo Liso,2,71,142,Shopping SP Market
81051,3178,2019-01-18,20,Cinto Estampa,1,209,209,Shopping SP Market
81052,3178,2019-01-18,20,Mochila,2,270,540,Shopping SP Market
81053,3178,2019-01-18,20,Polo Estampa,1,138,138,Shopping SP Market
81054,3217,2019-01-18,20,Casaco,3,250,750,Shopping SP Market
81055,3230,2019-01-18,20,Sapato Listrado,1,363,363,Shopping SP Market
81056,3230,2019-01-18,20,Relógio Linho,4,240,960,Shopping SP Market
81057,3308,2019-01-19,20,Cueca,2,50,100,Shopping SP Market
81058,3308,2019-01-19,20,Terno Listrado,5,709,3545,Shopping SP Market
81059,3390,2019-01-19,20,Calça Estampa,2,177,354,Shopping SP Market
81060,3390,2019-01-19,20,Chinelo Linho,3,105,315,Shopping SP Market
81061,3419,2019-01-19,20,Casaco,5,250,1250,Shopping SP Market
81062,3419,2019-01-19,20,Camiseta Xadrez,1,200,200,Shopping SP Market
81063,3425,2019-01-19,20,Polo Xadrez,3,142,426,Shopping SP Market
81064,3454,2019-01-19,20,Camiseta Linho,2,223,446,Shopping SP Market
81065,3472,2019-01-20,20,Bermuda Xadrez,1,155,155,Shopping SP Market
81066,3472,2019-01-20,20,Relógio Liso,3,216,648,Shopping SP Market
81067,3521,2019-01-20,20,Gorro Liso,4,92,368,Shopping SP Market
81068,3521,2019-01-20,20,Meia,2,30,60,Shopping SP Market
81069,3536,2019-01-20,20,Calça Liso,1,190,190,Shopping SP Market
81070,3539,2019-01-20,20,Sapato Estampa,1,358,358,Shopping SP Market
81071,3539,2019-01-20,20,Cinto Xadrez,2,215,430,Shopping SP Market
81072,3574,2019-01-20,20,Relógio Liso,1,216,216,Shopping SP Market
81073,3574,2019-01-20,20,Calça Xadrez,1,185,185,Shopping SP Market
81074,3574,2019-01-20,20,Pulseira Estampa,1,87,87,Shopping SP Market
81075,3614,2019-01-20,20,Bermuda Linho,2,195,390,Shopping SP Market
81076,3614,2019-01-20,20,Bermuda Liso,4,157,628,Shopping SP Market
81077,3680,2019-01-21,20,Relógio,2,200,400,Shopping SP Market
81078,3680,2019-01-21,20,Short,1,90,90,Shopping SP Market
81079,3717,2019-01-21,20,Calça Listrado,5,181,905,Shopping SP Market
81080,3717,2019-01-21,20,Polo Estampa,1,138,138,Shopping SP Market
81081,3717,2019-01-21,20,Bermuda Estampa,2,169,338,Shopping SP Market
81082,3767,2019-01-21,20,Polo Estampa,3,138,414,Shopping SP Market
81083,3767,2019-01-21,20,Chinelo Estampa,2,74,148,Shopping SP Market
81084,3774,2019-01-21,20,Pulseira Listrado,4,79,316,Shopping SP Market
81085,3774,2019-01-21,20,Calça Xadrez,4,185,740,Shopping SP Market
81086,3809,2019-01-21,20,Bermuda Xadrez,1,155,155,Shopping SP Market
81087,3849,2019-01-22,20,Mochila Estampa,2,277,554,Shopping SP Market
81088,3849,2019-01-22,20,Casaco Listrado,2,269,538,Shopping SP Market
81089,3849,2019-01-22,20,Calça Xadrez,2,185,370,Shopping SP Market
81090,3849,2019-01-22,20,Tênis Estampa,1,256,256,Shopping SP Market
81091,3849,2019-01-22,20,Bermuda,5,150,750,Shopping SP Market
81092,3872,2019-01-22,20,Sunga Linho,1,149,149,Shopping SP Market
81093,3872,2019-01-22,20,Short Linho,1,133,133,Shopping SP Market
81094,3872,2019-01-22,20,Camisa Gola V,1,100,100,Shopping SP Market
81095,3952,2019-01-22,20,Relógio Estampa,1,219,219,Shopping SP Market
81096,3952,2019-01-22,20,Bermuda Xadrez,2,155,310,Shopping SP Market
81097,3966,2019-01-22,20,Casaco Listrado,2,269,538,Shopping SP Market
81098,3966,2019-01-22,20,Calça Linho,5,211,1055,Shopping SP Market
81099,4021,2019-01-22,20,Mochila Estampa,2,277,554,Shopping SP Market
81100,4044,2019-01-23,20,Camisa Xadrez,1,105,105,Shopping SP Market
81101,4073,2019-01-23,20,Tênis,1,250,250,Shopping SP Market
81102,4081,2019-01-23,20,Relógio Listrado,5,218,1090,Shopping SP Market
81103,4081,2019-01-23,20,Bermuda Linho,2,195,390,Shopping SP Market
81104,4081,2019-01-23,20,Pulseira Liso,1,87,87,Shopping SP Market
81105,4081,2019-01-23,20,Cinto Estampa,3,209,627,Shopping SP Market
81106,4111,2019-01-23,20,Camiseta Linho,2,223,446,Shopping SP Market
81107,4126,2019-01-23,20,Camiseta Listrado,1,197,197,Shopping SP Market
81108,4126,2019-01-23,20,Calça Xadrez,1,185,185,Shopping SP Market
81109,4130,2019-01-23,20,Casaco,1,250,250,Shopping SP Market
81110,4130,2019-01-23,20,Gorro Listrado,2,97,194,Shopping SP Market
81111,4130,2019-01-23,20,Sapato Listrado,2,363,726,Shopping SP Market
81112,4164,2019-01-23,20,Sunga Xadrez,2,116,232,Shopping SP Market
81113,4164,2019-01-23,20,Sapato Linho,1,391,391,Shopping SP Market
81114,4164,2019-01-23,20,Terno,5,700,3500,Shopping SP Market
81115,4177,2019-01-23,20,Camisa Gola V Estampa,3,118,354,Shopping SP Market
81116,4179,2019-01-23,20,Cinto Linho,1,248,248,Shopping SP Market
81117,4194,2019-01-23,20,Casaco,5,250,1250,Shopping SP Market
81118,4229,2019-01-23,20,Camiseta Estampa,2,196,392,Shopping SP Market
81119,4240,2019-01-24,20,Camisa Gola V Xadrez,1,107,107,Shopping SP Market
81120,4240,2019-01-24,20,Camisa Gola V Xadrez,2,107,214,Shopping SP Market
81121,4240,2019-01-24,20,Sapato Estampa,2,358,716,Shopping SP Market
81122,4240,2019-01-24,20,Relógio Liso,1,216,216,Shopping SP Market
81123,4240,2019-01-24,20,Chinelo Linho,4,105,420,Shopping SP Market
81124,4257,2019-01-24,20,Calça Liso,3,190,570,Shopping SP Market
81125,4257,2019-01-24,20,Sunga Xadrez,1,116,116,Shopping SP Market
81126,4272,2019-01-24,20,Camisa Gola V Listrado,2,116,232,Shopping SP Market
81127,4272,2019-01-24,20,Camiseta Liso,2,187,374,Shopping SP Market
81128,4272,2019-01-24,20,Relógio Linho,4,240,960,Shopping SP Market
81129,4272,2019-01-24,20,Cinto Estampa,3,209,627,Shopping SP Market
81130,4281,2019-01-24,20,Gorro,2,80,160,Shopping SP Market
81131,4281,2019-01-24,20,Bermuda Liso,2,157,314,Shopping SP Market
81132,4307,2019-01-24,20,Camiseta Estampa,2,196,392,Shopping SP Market
81133,4307,2019-01-24,20,Meia Estampa,1,50,50,Shopping SP Market
81134,4310,2019-01-24,20,Pulseira Liso,1,87,87,Shopping SP Market
81135,4353,2019-01-24,20,Casaco Xadrez,2,259,518,Shopping SP Market
81136,4353,2019-01-24,20,Gorro Listrado,3,97,291,Shopping SP Market
81137,4353,2019-01-24,20,Chinelo Estampa,3,74,222,Shopping SP Market
81138,4385,2019-01-24,20,Calça Estampa,3,177,531,Shopping SP Market
81139,4385,2019-01-24,20,Terno Xadrez,2,709,1418,Shopping SP Market
81140,4385,2019-01-24,20,Camiseta Estampa,1,196,196,Shopping SP Market
81141,4386,2019-01-24,20,Terno Linho,5,750,3750,Shopping SP Market
81142,4386,2019-01-24,20,Polo Listrado,2,149,298,Shopping SP Market
81143,4402,2019-01-24,20,Chinelo Linho,2,105,210,Shopping SP Market
81144,4402,2019-01-24,20,Terno Linho,2,750,1500,Shopping SP Market
81145,4402,2019-01-24,20,Mochila Linho,2,311,622,Shopping SP Market
81146,4402,2019-01-24,20,Meia,5,30,150,Shopping SP Market
81147,4402,2019-01-24,20,Tênis Listrado,1,262,262,Shopping SP Market
81148,4511,2019-01-25,20,Pulseira Estampa,2,87,174,Shopping SP Market
81149,4511,2019-01-25,20,Camiseta,5,180,900,Shopping SP Market
81150,4570,2019-01-25,20,Camiseta Xadrez,4,200,800,Shopping SP Market
81151,4662,2019-01-26,20,Cinto Linho,5,248,1240,Shopping SP Market
81152,4662,2019-01-26,20,Gorro,3,80,240,Shopping SP Market
81153,4662,2019-01-26,20,Calça Xadrez,1,185,185,Shopping SP Market
81154,4667,2019-01-26,20,Cueca Xadrez,1,60,60,Shopping SP Market
81155,4693,2019-01-26,20,Camisa Gola V Liso,1,118,118,Shopping SP Market
81156,4733,2019-01-26,20,Calça Listrado,2,181,362,Shopping SP Market
81157,4743,2019-01-26,20,Polo,1,130,130,Shopping SP Market
81158,4743,2019-01-26,20,Chinelo Estampa,3,74,222,Shopping SP Market
81159,4761,2019-01-26,20,Bermuda Liso,1,157,157,Shopping SP Market
81160,4761,2019-01-26,20,Cinto Estampa,1,209,209,Shopping SP Market
81161,4761,2019-01-26,20,Meia Estampa,2,50,100,Shopping SP Market
81162,4761,2019-01-26,20,Short Xadrez,1,100,100,Shopping SP Market
81163,4833,2019-01-27,20,Bermuda,3,150,450,Shopping SP Market
81164,4919,2019-01-27,20,Short Linho,2,133,266,Shopping SP Market
81165,4919,2019-01-27,20,Camisa Linho,2,141,282,Shopping SP Market
81166,4974,2019-01-27,20,Bermuda Listrado,3,163,489,Shopping SP Market
81167,4998,2019-01-27,20,Polo Liso,4,137,548,Shopping SP Market
81168,5084,2019-01-28,20,Mochila Liso,3,276,828,Shopping SP Market
81169,5084,2019-01-28,20,Pulseira Estampa,5,87,435,Shopping SP Market
81170,5089,2019-01-28,20,Gorro Linho,1,124,124,Shopping SP Market
81171,5089,2019-01-28,20,Cinto Liso,3,209,627,Shopping SP Market
81172,5093,2019-01-28,20,Gorro Estampa,2,93,186,Shopping SP Market
81173,5093,2019-01-28,20,Gorro Listrado,3,97,291,Shopping SP Market
81174,5170,2019-01-28,20,Sunga Xadrez,1,116,116,Shopping SP Market
81175,5170,2019-01-28,20,Terno Estampa,1,706,706,Shopping SP Market
81176,5170,2019-01-28,20,Mochila Estampa,5,277,1385,Shopping SP Market
81177,5231,2019-01-29,20,Camisa Estampa,2,113,226,Shopping SP Market
81178,5231,2019-01-29,20,Polo Xadrez,2,142,284,Shopping SP Market
81179,5231,2019-01-29,20,Sapato Liso,2,368,736,Shopping SP Market
81180,5294,2019-01-29,20,Chinelo Estampa,2,74,148,Shopping SP Market
81181,5340,2019-01-29,20,Chinelo Linho,1,105,105,Shopping SP Market
81182,5340,2019-01-29,20,Bermuda,3,150,450,Shopping SP Market
81183,5340,2019-01-29,20,Relógio Listrado,2,218,436,Shopping SP Market
81184,5381,2019-01-29,20,Pulseira,2,70,140,Shopping SP Market
81185,5395,2019-01-29,20,Camisa Linho,2,141,282,Shopping SP Market
81186,5443,2019-01-30,20,Relógio Estampa,2,219,438,Shopping SP Market
81187,5452,2019-01-30,20,Casaco Liso,5,255,1275,Shopping SP Market
81188,5452,2019-01-30,20,Camisa,2,100,200,Shopping SP Market
81189,5504,2019-01-30,20,Sunga Linho,2,149,298,Shopping SP Market
81190,5557,2019-01-30,20,Calça Xadrez,1,185,185,Shopping SP Market
81191,5563,2019-01-30,20,Calça Xadrez,2,185,370,Shopping SP Market
81192,5563,2019-01-30,20,Mochila Listrado,1,275,275,Shopping SP Market
81193,5655,2019-01-31,20,Short Listrado,1,102,102,Shopping SP Market
81194,5672,2019-01-31,20,Sunga Liso,1,114,114,Shopping SP Market
81195,5672,2019-01-31,20,Short Xadrez,2,100,200,Shopping SP Market
81196,5760,2019-01-31,20,Camiseta Estampa,2,196,392,Shopping SP Market
81197,5933,2019-02-01,20,Tênis Xadrez,2,259,518,Shopping SP Market
81198,5933,2019-02-01,20,Meia,1,30,30,Shopping SP Market
81199,5949,2019-02-01,20,Mochila,1,270,270,Shopping SP Market
81200,5972,2019-02-01,20,Polo Liso,2,137,274,Shopping SP Market
81201,5972,2019-02-01,20,Camisa Gola V Liso,2,118,236,Shopping SP Market
81202,5980,2019-02-01,20,Sunga,1,100,100,Shopping SP Market
81203,5980,2019-02-01,20,Cueca Liso,2,69,138,Shopping SP Market
81204,5980,2019-02-01,20,Tênis Estampa,4,256,1024,Shopping SP Market
81205,6035,2019-02-02,20,Pulseira Liso,4,87,348,Shopping SP Market
81206,6035,2019-02-02,20,Gorro Estampa,1,93,93,Shopping SP Market
81207,6047,2019-02-02,20,Cinto Liso,2,209,418,Shopping SP Market
81208,6047,2019-02-02,20,Meia Listrado,1,37,37,Shopping SP Market
81209,6047,2019-02-02,20,Short Liso,1,108,108,Shopping SP Market
81210,6048,2019-02-02,20,Short Estampa,2,96,192,Shopping SP Market
81211,6048,2019-02-02,20,Short Xadrez,1,100,100,Shopping SP Market
81212,6087,2019-02-02,20,Polo Xadrez,2,142,284,Shopping SP Market
81213,6087,2019-02-02,20,Polo,1,130,130,Shopping SP Market
81214,6101,2019-02-02,20,Cinto Xadrez,1,215,215,Shopping SP Market
81215,6138,2019-02-02,20,Casaco Estampa,2,256,512,Shopping SP Market
81216,6144,2019-02-02,20,Bermuda Estampa,3,169,507,Shopping SP Market
81217,6144,2019-02-02,20,Pulseira Estampa,1,87,87,Shopping SP Market
81218,6144,2019-02-02,20,Mochila Linho,2,311,622,Shopping SP Market
81219,6170,2019-02-02,20,Mochila Linho,1,311,311,Shopping SP Market
81220,6170,2019-02-02,20,Cinto Liso,3,209,627,Shopping SP Market
81221,6170,2019-02-02,20,Pulseira Linho,1,114,114,Shopping SP Market
81222,6177,2019-02-03,20,Terno Estampa,3,706,2118,Shopping SP Market
