,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
44399,1175,2019-01-08,6,Sapato,1,350,350,Shopping Center Interlagos
44400,1175,2019-01-08,6,Tênis Estampa,2,256,512,Shopping Center Interlagos
44401,1278,2019-01-08,6,Casaco,3,250,750,Shopping Center Interlagos
44402,1278,2019-01-08,6,Short Linho,1,133,133,Shopping Center Interlagos
44403,1389,2019-01-09,6,Camisa Estampa,2,113,226,Shopping Center Interlagos
44404,1395,2019-01-09,6,Bermuda Estampa,3,169,507,Shopping Center Interlagos
44405,1395,2019-01-09,6,Terno,2,700,1400,Shopping Center Interlagos
44406,1395,2019-01-09,6,Camisa Linho,2,141,282,Shopping Center Interlagos
44407,1395,2019-01-09,6,Camiseta Xadrez,1,200,200,Shopping Center Interlagos
44408,1397,2019-01-09,6,Tênis Xadrez,1,259,259,Shopping Center Interlagos
44409,1407,2019-01-09,6,Relógio Linho,4,240,960,Shopping Center Interlagos
44410,1412,2019-01-09,6,Relógio Linho,2,240,480,Shopping Center Interlagos
44411,1412,2019-01-09,6,Cueca Listrado,1,67,67,Shopping Center Interlagos
44412,1412,2019-01-09,6,Tênis Estampa,5,256,1280,Shopping Center Interlagos
44413,1428,2019-01-09,6,Pulseira,2,70,140,Shopping Center Interlagos
44414,1509,2019-01-10,6,Camiseta Listrado,1,197,197,Shopping Center Interlagos
44415,1509,2019-01-10,6,Casaco Estampa,2,256,512,Shopping Center Interlagos
44416,1554,2019-01-10,6,Sunga Xadrez,5,116,580,Shopping Center Interlagos
44417,1554,2019-01-10,6,Gorro Linho,4,124,496,Shopping Center Interlagos
44418,1583,2019-01-10,6,Meia Linho,3,78,234,Shopping Center Interlagos
44419,1583,2019-01-10,6,Camisa Gola V Linho,1,145,145,Shopping Center Interlagos
44420,1696,2019-01-11,6,Cinto Xadrez,3,215,645,Shopping Center Interlagos
44421,1696,2019-01-11,6,Short Liso,2,108,216,Shopping Center Interlagos
44422,1739,2019-01-11,6,Gorro Liso,5,92,460,Shopping Center Interlagos
44423,1770,2019-01-11,6,Camisa,1,100,100,Shopping Center Interlagos
44424,1770,2019-01-11,6,Sapato Estampa,1,358,358,Shopping Center Interlagos
44425,1770,2019-01-11,6,Terno Listrado,1,709,709,Shopping Center Interlagos
44426,1803,2019-01-11,6,Meia Liso,1,38,38,Shopping Center Interlagos
44427,1803,2019-01-11,6,Cueca Xadrez,5,60,300,Shopping Center Interlagos
44428,1879,2019-01-12,6,Camisa Listrado,1,108,108,Shopping Center Interlagos
44429,1879,2019-01-12,6,Sapato Linho,1,391,391,Shopping Center Interlagos
44430,1879,2019-01-12,6,Short,5,90,450,Shopping Center Interlagos
44431,1883,2019-01-12,6,Calça Xadrez,2,185,370,Shopping Center Interlagos
44432,1895,2019-01-12,6,Tênis,3,250,750,Shopping Center Interlagos
44433,1906,2019-01-12,6,Camisa Liso,3,105,315,Shopping Center Interlagos
44434,1906,2019-01-12,6,Polo Listrado,5,149,745,Shopping Center Interlagos
44435,1949,2019-01-12,6,Pulseira Listrado,2,79,158,Shopping Center Interlagos
44436,1949,2019-01-12,6,Gorro Liso,3,92,276,Shopping Center Interlagos
44437,1949,2019-01-12,6,Cueca Estampa,4,66,264,Shopping Center Interlagos
44438,1949,2019-01-12,6,Mochila Liso,1,276,276,Shopping Center Interlagos
44439,1955,2019-01-12,6,Casaco Linho,1,299,299,Shopping Center Interlagos
44440,2119,2019-01-13,6,Sunga Listrado,1,114,114,Shopping Center Interlagos
44441,2119,2019-01-13,6,Sunga Liso,1,114,114,Shopping Center Interlagos
44442,2137,2019-01-13,6,Relógio,1,200,200,Shopping Center Interlagos
44443,2137,2019-01-13,6,Mochila Liso,1,276,276,Shopping Center Interlagos
44444,2137,2019-01-13,6,Short Estampa,4,96,384,Shopping Center Interlagos
44445,2137,2019-01-13,6,Relógio Listrado,2,218,436,Shopping Center Interlagos
44446,2165,2019-01-13,6,Casaco Estampa,1,256,256,Shopping Center Interlagos
44447,2189,2019-01-13,6,Calça,2,170,340,Shopping Center Interlagos
44448,2210,2019-01-13,6,Calça Xadrez,3,185,555,Shopping Center Interlagos
44449,2210,2019-01-13,6,Short Linho,2,133,266,Shopping Center Interlagos
44450,2219,2019-01-13,6,Short Linho,3,133,399,Shopping Center Interlagos
44451,2249,2019-01-13,6,Relógio Liso,1,216,216,Shopping Center Interlagos
44452,2249,2019-01-13,6,Tênis Linho,2,294,588,Shopping Center Interlagos
44453,2266,2019-01-13,6,Cueca Linho,4,93,372,Shopping Center Interlagos
44454,2295,2019-01-14,6,Meia Listrado,3,37,111,Shopping Center Interlagos
44455,2295,2019-01-14,6,Polo Xadrez,5,142,710,Shopping Center Interlagos
44456,2295,2019-01-14,6,Bermuda Estampa,5,169,845,Shopping Center Interlagos
44457,2295,2019-01-14,6,Terno Liso,2,720,1440,Shopping Center Interlagos
44458,2295,2019-01-14,6,Casaco Xadrez,5,259,1295,Shopping Center Interlagos
44459,2344,2019-01-14,6,Sunga Liso,1,114,114,Shopping Center Interlagos
44460,2344,2019-01-14,6,Calça Xadrez,5,185,925,Shopping Center Interlagos
44461,2364,2019-01-14,6,Meia Linho,4,78,312,Shopping Center Interlagos
44462,2391,2019-01-14,6,Polo Listrado,1,149,149,Shopping Center Interlagos
44463,2412,2019-01-14,6,Camisa Gola V Listrado,3,116,348,Shopping Center Interlagos
44464,2414,2019-01-14,6,Cinto Xadrez,1,215,215,Shopping Center Interlagos
44465,2417,2019-01-14,6,Camisa Gola V Listrado,4,116,464,Shopping Center Interlagos
44466,2417,2019-01-14,6,Relógio Xadrez,1,214,214,Shopping Center Interlagos
44467,2417,2019-01-14,6,Relógio Xadrez,1,214,214,Shopping Center Interlagos
44468,2417,2019-01-14,6,Calça Estampa,1,177,177,Shopping Center Interlagos
44469,2417,2019-01-14,6,Camisa Estampa,3,113,339,Shopping Center Interlagos
44470,2417,2019-01-14,6,Tênis Linho,4,294,1176,Shopping Center Interlagos
44471,2432,2019-01-14,6,Terno Linho,1,750,750,Shopping Center Interlagos
44472,2492,2019-01-15,6,Calça,1,170,170,Shopping Center Interlagos
44473,2492,2019-01-15,6,Terno Listrado,1,709,709,Shopping Center Interlagos
44474,2492,2019-01-15,6,Sunga,1,100,100,Shopping Center Interlagos
44475,2492,2019-01-15,6,Short Listrado,1,102,102,Shopping Center Interlagos
44476,2529,2019-01-15,6,Cinto,2,200,400,Shopping Center Interlagos
44477,2529,2019-01-15,6,Camiseta Linho,1,223,223,Shopping Center Interlagos
44478,2529,2019-01-15,6,Calça Linho,1,211,211,Shopping Center Interlagos
44479,2542,2019-01-15,6,Polo Listrado,5,149,745,Shopping Center Interlagos
44480,2542,2019-01-15,6,Sunga Linho,1,149,149,Shopping Center Interlagos
44481,2555,2019-01-15,6,Camisa Xadrez,3,105,315,Shopping Center Interlagos
44482,2569,2019-01-15,6,Relógio Listrado,2,218,436,Shopping Center Interlagos
44483,2569,2019-01-15,6,Chinelo Listrado,1,73,73,Shopping Center Interlagos
44484,2569,2019-01-15,6,Gorro Listrado,1,97,97,Shopping Center Interlagos
44485,2586,2019-01-15,6,Camiseta,1,180,180,Shopping Center Interlagos
44486,2586,2019-01-15,6,Casaco Estampa,3,256,768,Shopping Center Interlagos
44487,2586,2019-01-15,6,Short Estampa,2,96,192,Shopping Center Interlagos
44488,2610,2019-01-15,6,Chinelo Estampa,1,74,74,Shopping Center Interlagos
44489,2610,2019-01-15,6,Camisa Gola V,2,100,200,Shopping Center Interlagos
44490,2658,2019-01-15,6,Camiseta Xadrez,5,200,1000,Shopping Center Interlagos
44491,2763,2019-01-16,6,Chinelo Listrado,3,73,219,Shopping Center Interlagos
44492,2763,2019-01-16,6,Short Xadrez,3,100,300,Shopping Center Interlagos
44493,2763,2019-01-16,6,Cueca Xadrez,3,60,180,Shopping Center Interlagos
44494,2901,2019-01-16,6,Relógio Estampa,1,219,219,Shopping Center Interlagos
44495,2901,2019-01-16,6,Sunga Estampa,2,120,240,Shopping Center Interlagos
44496,2911,2019-01-17,6,Gorro Linho,5,124,620,Shopping Center Interlagos
44497,3015,2019-01-17,6,Polo Listrado,1,149,149,Shopping Center Interlagos
44498,3015,2019-01-17,6,Pulseira Listrado,5,79,395,Shopping Center Interlagos
44499,3015,2019-01-17,6,Gorro Liso,1,92,92,Shopping Center Interlagos
44500,3082,2019-01-18,6,Bermuda Estampa,2,169,338,Shopping Center Interlagos
44501,3082,2019-01-18,6,Cueca Linho,3,93,279,Shopping Center Interlagos
44502,3115,2019-01-18,6,Camisa Listrado,2,108,216,Shopping Center Interlagos
44503,3159,2019-01-18,6,Sapato,1,350,350,Shopping Center Interlagos
44504,3159,2019-01-18,6,Camiseta Linho,1,223,223,Shopping Center Interlagos
44505,3160,2019-01-18,6,Tênis Liso,3,266,798,Shopping Center Interlagos
44506,3173,2019-01-18,6,Mochila Liso,3,276,828,Shopping Center Interlagos
44507,3173,2019-01-18,6,Casaco Listrado,1,269,269,Shopping Center Interlagos
44508,3173,2019-01-18,6,Sapato Linho,2,391,782,Shopping Center Interlagos
44509,3176,2019-01-18,6,Polo Listrado,1,149,149,Shopping Center Interlagos
44510,3185,2019-01-18,6,Relógio Estampa,5,219,1095,Shopping Center Interlagos
44511,3185,2019-01-18,6,Cinto Linho,2,248,496,Shopping Center Interlagos
44512,3198,2019-01-18,6,Cueca,4,50,200,Shopping Center Interlagos
44513,3247,2019-01-18,6,Sapato Listrado,2,363,726,Shopping Center Interlagos
44514,3247,2019-01-18,6,Camisa Gola V Xadrez,1,107,107,Shopping Center Interlagos
44515,3247,2019-01-18,6,Camiseta Linho,4,223,892,Shopping Center Interlagos
44516,3247,2019-01-18,6,Pulseira,2,70,140,Shopping Center Interlagos
44517,3265,2019-01-18,6,Bermuda,3,150,450,Shopping Center Interlagos
44518,3265,2019-01-18,6,Camisa Gola V Linho,1,145,145,Shopping Center Interlagos
44519,3265,2019-01-18,6,Chinelo Liso,4,71,284,Shopping Center Interlagos
44520,3277,2019-01-19,6,Camisa,2,100,200,Shopping Center Interlagos
44521,3388,2019-01-19,6,Sunga Listrado,1,114,114,Shopping Center Interlagos
44522,3556,2019-01-20,6,Sunga Listrado,3,114,342,Shopping Center Interlagos
44523,3568,2019-01-20,6,Short Xadrez,1,100,100,Shopping Center Interlagos
44524,3570,2019-01-20,6,Meia Liso,3,38,114,Shopping Center Interlagos
44525,3575,2019-01-20,6,Terno Listrado,2,709,1418,Shopping Center Interlagos
44526,3611,2019-01-20,6,Bermuda Xadrez,5,155,775,Shopping Center Interlagos
44527,3829,2019-01-21,6,Camisa Estampa,2,113,226,Shopping Center Interlagos
44528,3829,2019-01-21,6,Sapato Linho,1,391,391,Shopping Center Interlagos
44529,3865,2019-01-22,6,Calça Liso,2,190,380,Shopping Center Interlagos
44530,3865,2019-01-22,6,Bermuda Estampa,3,169,507,Shopping Center Interlagos
44531,3881,2019-01-22,6,Terno Liso,1,720,720,Shopping Center Interlagos
44532,3881,2019-01-22,6,Chinelo Liso,1,71,71,Shopping Center Interlagos
44533,3881,2019-01-22,6,Calça Xadrez,5,185,925,Shopping Center Interlagos
44534,3882,2019-01-22,6,Tênis Listrado,3,262,786,Shopping Center Interlagos
44535,3969,2019-01-22,6,Cinto Xadrez,1,215,215,Shopping Center Interlagos
44536,3995,2019-01-22,6,Chinelo Linho,2,105,210,Shopping Center Interlagos
44537,4031,2019-01-22,6,Cueca Linho,1,93,93,Shopping Center Interlagos
44538,4031,2019-01-22,6,Meia Listrado,2,37,74,Shopping Center Interlagos
44539,4033,2019-01-22,6,Mochila Listrado,5,275,1375,Shopping Center Interlagos
44540,4072,2019-01-23,6,Sunga Listrado,2,114,228,Shopping Center Interlagos
44541,4072,2019-01-23,6,Relógio Xadrez,3,214,642,Shopping Center Interlagos
44542,4072,2019-01-23,6,Tênis,5,250,1250,Shopping Center Interlagos
44543,4072,2019-01-23,6,Casaco Linho,1,299,299,Shopping Center Interlagos
44544,4072,2019-01-23,6,Cinto Xadrez,1,215,215,Shopping Center Interlagos
44545,4072,2019-01-23,6,Polo,1,130,130,Shopping Center Interlagos
44546,4086,2019-01-23,6,Camiseta Listrado,4,197,788,Shopping Center Interlagos
44547,4086,2019-01-23,6,Gorro Estampa,4,93,372,Shopping Center Interlagos
44548,4086,2019-01-23,6,Chinelo Liso,1,71,71,Shopping Center Interlagos
44549,4109,2019-01-23,6,Polo Liso,2,137,274,Shopping Center Interlagos
44550,4122,2019-01-23,6,Short,4,90,360,Shopping Center Interlagos
44551,4122,2019-01-23,6,Casaco Liso,2,255,510,Shopping Center Interlagos
44552,4127,2019-01-23,6,Terno Liso,1,720,720,Shopping Center Interlagos
44553,4127,2019-01-23,6,Relógio Xadrez,4,214,856,Shopping Center Interlagos
44554,4127,2019-01-23,6,Calça Listrado,1,181,181,Shopping Center Interlagos
44555,4132,2019-01-23,6,Meia Listrado,3,37,111,Shopping Center Interlagos
44556,4137,2019-01-23,6,Sunga Listrado,1,114,114,Shopping Center Interlagos
44557,4262,2019-01-24,6,Terno Liso,1,720,720,Shopping Center Interlagos
44558,4348,2019-01-24,6,Terno Listrado,1,709,709,Shopping Center Interlagos
44559,4348,2019-01-24,6,Sunga Listrado,1,114,114,Shopping Center Interlagos
44560,4360,2019-01-24,6,Camisa,2,100,200,Shopping Center Interlagos
44561,4360,2019-01-24,6,Pulseira,4,70,280,Shopping Center Interlagos
44562,4360,2019-01-24,6,Cueca Listrado,3,67,201,Shopping Center Interlagos
44563,4361,2019-01-24,6,Relógio Xadrez,2,214,428,Shopping Center Interlagos
44564,4361,2019-01-24,6,Cueca Estampa,2,66,132,Shopping Center Interlagos
44565,4361,2019-01-24,6,Polo Xadrez,5,142,710,Shopping Center Interlagos
44566,4361,2019-01-24,6,Terno Linho,1,750,750,Shopping Center Interlagos
44567,4361,2019-01-24,6,Camisa Xadrez,4,105,420,Shopping Center Interlagos
44568,4362,2019-01-24,6,Camiseta Estampa,1,196,196,Shopping Center Interlagos
44569,4416,2019-01-24,6,Pulseira Estampa,3,87,261,Shopping Center Interlagos
44570,4462,2019-01-25,6,Pulseira Listrado,2,79,158,Shopping Center Interlagos
44571,4503,2019-01-25,6,Camiseta Linho,3,223,669,Shopping Center Interlagos
44572,4503,2019-01-25,6,Sapato Liso,1,368,368,Shopping Center Interlagos
44573,4531,2019-01-25,6,Sapato Estampa,3,358,1074,Shopping Center Interlagos
44574,4531,2019-01-25,6,Cinto Estampa,3,209,627,Shopping Center Interlagos
44575,4531,2019-01-25,6,Mochila,3,270,810,Shopping Center Interlagos
44576,4531,2019-01-25,6,Cueca,4,50,200,Shopping Center Interlagos
44577,4531,2019-01-25,6,Polo Listrado,1,149,149,Shopping Center Interlagos
44578,4531,2019-01-25,6,Sunga Xadrez,1,116,116,Shopping Center Interlagos
44579,4561,2019-01-25,6,Sapato Xadrez,4,368,1472,Shopping Center Interlagos
44580,4619,2019-01-26,6,Sapato Liso,2,368,736,Shopping Center Interlagos
44581,4619,2019-01-26,6,Short Xadrez,1,100,100,Shopping Center Interlagos
44582,4645,2019-01-26,6,Casaco Liso,1,255,255,Shopping Center Interlagos
44583,4645,2019-01-26,6,Camisa Xadrez,1,105,105,Shopping Center Interlagos
44584,4649,2019-01-26,6,Tênis,2,250,500,Shopping Center Interlagos
44585,4651,2019-01-26,6,Camisa Gola V Xadrez,2,107,214,Shopping Center Interlagos
44586,4651,2019-01-26,6,Pulseira Liso,1,87,87,Shopping Center Interlagos
44587,4742,2019-01-26,6,Cueca Liso,2,69,138,Shopping Center Interlagos
44588,4759,2019-01-26,6,Casaco Estampa,1,256,256,Shopping Center Interlagos
44589,4795,2019-01-26,6,Relógio Liso,1,216,216,Shopping Center Interlagos
44590,4821,2019-01-26,6,Cueca Linho,1,93,93,Shopping Center Interlagos
44591,4821,2019-01-26,6,Bermuda Linho,5,195,975,Shopping Center Interlagos
44592,4821,2019-01-27,6,Pulseira Estampa,5,87,435,Shopping Center Interlagos
44593,4841,2019-01-27,6,Polo,1,130,130,Shopping Center Interlagos
44594,4841,2019-01-27,6,Sapato Listrado,3,363,1089,Shopping Center Interlagos
44595,4841,2019-01-27,6,Tênis Listrado,1,262,262,Shopping Center Interlagos
44596,4841,2019-01-27,6,Calça Listrado,2,181,362,Shopping Center Interlagos
44597,4841,2019-01-27,6,Mochila Liso,3,276,828,Shopping Center Interlagos
44598,4848,2019-01-27,6,Camisa Liso,3,105,315,Shopping Center Interlagos
44599,4848,2019-01-27,6,Polo Linho,1,176,176,Shopping Center Interlagos
44600,4848,2019-01-27,6,Bermuda Xadrez,3,155,465,Shopping Center Interlagos
44601,4850,2019-01-27,6,Mochila Xadrez,1,283,283,Shopping Center Interlagos
44602,4850,2019-01-27,6,Camisa Xadrez,4,105,420,Shopping Center Interlagos
44603,4850,2019-01-27,6,Chinelo,3,60,180,Shopping Center Interlagos
44604,4856,2019-01-27,6,Meia,3,30,90,Shopping Center Interlagos
44605,4856,2019-01-27,6,Mochila,3,270,810,Shopping Center Interlagos
44606,4856,2019-01-27,6,Bermuda Xadrez,4,155,620,Shopping Center Interlagos
44607,4890,2019-01-27,6,Camisa Liso,2,105,210,Shopping Center Interlagos
44608,4967,2019-01-27,6,Cinto,2,200,400,Shopping Center Interlagos
44609,4967,2019-01-27,6,Relógio Linho,2,240,480,Shopping Center Interlagos
44610,4984,2019-01-27,6,Gorro Liso,3,92,276,Shopping Center Interlagos
44611,4984,2019-01-27,6,Camisa Linho,3,141,423,Shopping Center Interlagos
44612,4992,2019-01-27,6,Bermuda Listrado,1,163,163,Shopping Center Interlagos
44613,5131,2019-01-28,6,Sunga Xadrez,1,116,116,Shopping Center Interlagos
44614,5131,2019-01-28,6,Camisa Gola V Liso,2,118,236,Shopping Center Interlagos
44615,5138,2019-01-28,6,Meia,2,30,60,Shopping Center Interlagos
44616,5161,2019-01-28,6,Sapato Liso,3,368,1104,Shopping Center Interlagos
44617,5188,2019-01-28,6,Camisa Xadrez,2,105,210,Shopping Center Interlagos
44618,5188,2019-01-28,6,Chinelo Liso,1,71,71,Shopping Center Interlagos
44619,5201,2019-01-29,6,Casaco Listrado,2,269,538,Shopping Center Interlagos
44620,5243,2019-01-29,6,Cueca,1,50,50,Shopping Center Interlagos
44621,5243,2019-01-29,6,Cueca Liso,3,69,207,Shopping Center Interlagos
44622,5253,2019-01-29,6,Camisa Gola V Linho,1,145,145,Shopping Center Interlagos
44623,5255,2019-01-29,6,Calça Liso,2,190,380,Shopping Center Interlagos
44624,5318,2019-01-29,6,Pulseira Listrado,2,79,158,Shopping Center Interlagos
44625,5357,2019-01-29,6,Casaco Listrado,1,269,269,Shopping Center Interlagos
44626,5357,2019-01-29,6,Pulseira Linho,1,114,114,Shopping Center Interlagos
44627,5450,2019-01-30,6,Terno Listrado,2,709,1418,Shopping Center Interlagos
44628,5450,2019-01-30,6,Pulseira Liso,2,87,174,Shopping Center Interlagos
44629,5474,2019-01-30,6,Gorro Liso,3,92,276,Shopping Center Interlagos
44630,5478,2019-01-30,6,Chinelo Estampa,1,74,74,Shopping Center Interlagos
44631,5478,2019-01-30,6,Short,3,90,270,Shopping Center Interlagos
44632,5521,2019-01-30,6,Terno,1,700,700,Shopping Center Interlagos
44633,5534,2019-01-30,6,Gorro,1,80,80,Shopping Center Interlagos
44634,5534,2019-01-30,6,Sunga,2,100,200,Shopping Center Interlagos
44635,5534,2019-01-30,6,Relógio Estampa,1,219,219,Shopping Center Interlagos
44636,5534,2019-01-30,6,Meia Estampa,1,50,50,Shopping Center Interlagos
44637,5534,2019-01-30,6,Sapato Listrado,1,363,363,Shopping Center Interlagos
44638,5535,2019-01-30,6,Mochila Listrado,2,275,550,Shopping Center Interlagos
44639,5535,2019-01-30,6,Relógio Listrado,5,218,1090,Shopping Center Interlagos
44640,5535,2019-01-30,6,Casaco,2,250,500,Shopping Center Interlagos
44641,5581,2019-01-30,6,Chinelo Xadrez,1,66,66,Shopping Center Interlagos
44642,5607,2019-01-31,6,Short,3,90,270,Shopping Center Interlagos
44643,5607,2019-01-31,6,Cinto Estampa,1,209,209,Shopping Center Interlagos
44644,5759,2019-01-31,6,Mochila,2,270,540,Shopping Center Interlagos
44645,5759,2019-01-31,6,Camiseta Liso,1,187,187,Shopping Center Interlagos
44646,5768,2019-01-31,6,Mochila Estampa,4,277,1108,Shopping Center Interlagos
44647,5782,2019-02-01,6,Tênis Xadrez,2,259,518,Shopping Center Interlagos
44648,5807,2019-02-01,6,Terno Xadrez,1,709,709,Shopping Center Interlagos
44649,5807,2019-02-01,6,Meia Xadrez,5,41,205,Shopping Center Interlagos
44650,5807,2019-02-01,6,Mochila Liso,2,276,552,Shopping Center Interlagos
44651,5809,2019-02-01,6,Sapato Liso,1,368,368,Shopping Center Interlagos
44652,5826,2019-02-01,6,Pulseira,2,70,140,Shopping Center Interlagos
44653,5850,2019-02-01,6,Relógio Listrado,1,218,218,Shopping Center Interlagos
44654,5850,2019-02-01,6,Camisa Gola V Estampa,1,118,118,Shopping Center Interlagos
44655,5850,2019-02-01,6,Gorro Linho,1,124,124,Shopping Center Interlagos
44656,5918,2019-02-01,6,Camisa Listrado,4,108,432,Shopping Center Interlagos
44657,5936,2019-02-01,6,Sapato Liso,5,368,1840,Shopping Center Interlagos
44658,5936,2019-02-01,6,Casaco Estampa,3,256,768,Shopping Center Interlagos
44659,5983,2019-02-02,6,Pulseira Liso,3,87,261,Shopping Center Interlagos
44660,5983,2019-02-02,6,Short Xadrez,1,100,100,Shopping Center Interlagos
44661,6003,2019-02-02,6,Meia Linho,2,78,156,Shopping Center Interlagos
44662,6003,2019-02-02,6,Polo Estampa,2,138,276,Shopping Center Interlagos
44663,6010,2019-02-02,6,Bermuda Xadrez,1,155,155,Shopping Center Interlagos
44664,6010,2019-02-02,6,Chinelo Linho,1,105,105,Shopping Center Interlagos
44665,6010,2019-02-02,6,Mochila Estampa,2,277,554,Shopping Center Interlagos
44666,6029,2019-02-02,6,Pulseira,1,70,70,Shopping Center Interlagos
44667,6079,2019-02-02,6,Camisa Liso,2,105,210,Shopping Center Interlagos
44668,6079,2019-02-02,6,Meia Liso,2,38,76,Shopping Center Interlagos
44669,6079,2019-02-02,6,Bermuda Xadrez,4,155,620,Shopping Center Interlagos
44670,6139,2019-02-02,6,Camisa Liso,3,105,315,Shopping Center Interlagos
44671,6139,2019-02-02,6,Sapato Linho,1,391,391,Shopping Center Interlagos
